threshold	pid	recordings	reference_events	predicted_events	true_positive	false_positive	false_negative	ignored_predictions	supported_hours	precision	recall	f1	false_alarms_per_hour
0.6	48	1	0	16	0	14	0	2	7.341666666666667	0.0		0.0	1.9069239500567536
0.6	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.6	64	1	5	22	4	18	1	0	8.983333333333333	0.18181818181818182	0.8	0.2962962962962963	2.003710575139147
0.6	73	1	3	22	3	19	0	0	7.866666666666666	0.13636363636363635	1.0	0.24	2.415254237288136
0.6	89	2	7	28	2	26	5	0	15.05	0.07142857142857142	0.2857142857142857	0.11428571428571428	1.7275747508305648
0.6	97	3	6	39	4	35	2	0	23.066666666666666	0.10256410256410256	0.6666666666666666	0.17777777777777778	1.5173410404624277
0.6	106	1	1	14	0	10	1	4	7.2	0.0	0.0	0.0	1.3888888888888888
0.61	2	1	2	23	1	22	1	0	8.858333333333333	0.043478260869565216	0.5	0.08	2.483537158984008
0.61	3	1	4	4	2	2	2	0	8.316666666666666	0.5	0.5	0.5	0.2404809619238477
0.61	4	1	1	22	1	21	0	0	8.258333333333333	0.045454545454545456	1.0	0.08695652173913043	2.542885973763875
0.61	5	1	0	20	0	18	0	2	7.733333333333333	0.0		0.0	2.3275862068965516
0.61	15	2	5	20	4	16	1	0	16.616666666666667	0.2	0.8	0.32	0.9628886659979939
0.61	17	1	3	28	0	28	3	0	8.966666666666667	0.0	0.0	0.0	3.1226765799256504
0.61	37	1	0	22	0	22	0	0	7.991666666666666	0.0		0.0	2.7528675703858188
0.61	40	1	0	25	0	24	0	1	7.133333333333334	0.0		0.0	3.364485981308411
0.61	44	1	0	14	0	14	0	0	8.558333333333334	0.0		0.0	1.6358325219084713
0.61	48	1	0	15	0	13	0	2	7.341666666666667	0.0		0.0	1.7707150964812712
0.61	55	1	0	12	0	12	0	0	7.416666666666667	0.0		0.0	1.6179775280898876
0.61	64	1	5	20	4	16	1	0	8.983333333333333	0.2	0.8	0.32	1.7810760667903527
0.61	73	1	3	21	3	18	0	0	7.866666666666666	0.14285714285714285	1.0	0.25	2.288135593220339
0.61	89	2	7	28	2	26	5	0	15.05	0.07142857142857142	0.2857142857142857	0.11428571428571428	1.7275747508305648
0.61	97	3	6	37	4	33	2	0	23.066666666666666	0.10810810810810811	0.6666666666666666	0.18604651162790697	1.430635838150289
0.61	106	1	1	13	0	9	1	4	7.2	0.0	0.0	0.0	1.25
0.62	2	1	2	20	1	19	1	0	8.858333333333333	0.05	0.5	0.09090909090909091	2.144873000940734
0.62	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.62	4	1	1	22	1	21	0	0	8.258333333333333	0.045454545454545456	1.0	0.08695652173913043	2.542885973763875
0.62	5	1	0	20	0	18	0	2	7.733333333333333	0.0		0.0	2.3275862068965516
0.62	15	2	5	19	4	15	1	0	16.616666666666667	0.21052631578947367	0.8	0.3333333333333333	0.9027081243731193
0.62	17	1	3	28	0	28	3	0	8.966666666666667	0.0	0.0	0.0	3.1226765799256504
0.62	37	1	0	20	0	20	0	0	7.991666666666666	0.0		0.0	2.502606882168926
0.62	40	1	0	24	0	23	0	1	7.133333333333334	0.0		0.0	3.2242990654205608
0.62	44	1	0	13	0	13	0	0	8.558333333333334	0.0		0.0	1.5189873417721518
0.62	48	1	0	13	0	12	0	1	7.341666666666667	0.0		0.0	1.6345062429057888
0.62	55	1	0	9	0	9	0	0	7.416666666666667	0.0		0.0	1.2134831460674156
0.62	64	1	5	20	4	16	1	0	8.983333333333333	0.2	0.8	0.32	1.7810760667903527
0.62	73	1	3	16	3	13	0	0	7.866666666666666	0.1875	1.0	0.3157894736842105	1.652542372881356
0.62	89	2	7	28	2	26	5	0	15.05	0.07142857142857142	0.2857142857142857	0.11428571428571428	1.7275747508305648
0.62	97	3	6	34	4	30	2	0	23.066666666666666	0.11764705882352941	0.6666666666666666	0.2	1.300578034682081
0.62	106	1	1	13	0	9	1	4	7.2	0.0	0.0	0.0	1.25
0.63	2	1	2	20	1	19	1	0	8.858333333333333	0.05	0.5	0.09090909090909091	2.144873000940734
0.63	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.63	4	1	1	20	1	19	0	0	8.258333333333333	0.05	1.0	0.09523809523809523	2.3007063572149344
0.63	5	1	0	20	0	18	0	2	7.733333333333333	0.0		0.0	2.3275862068965516
0.63	15	2	5	18	3	15	2	0	16.616666666666667	0.16666666666666666	0.6	0.2608695652173913	0.9027081243731193
0.63	17	1	3	28	0	28	3	0	8.966666666666667	0.0	0.0	0.0	3.1226765799256504
0.63	37	1	0	19	0	19	0	0	7.991666666666666	0.0		0.0	2.37747653806048
0.63	40	1	0	24	0	23	0	1	7.133333333333334	0.0		0.0	3.2242990654205608
0.63	44	1	0	12	0	12	0	0	8.558333333333334	0.0		0.0	1.4021421616358325
0.63	48	1	0	12	0	11	0	1	7.341666666666667	0.0		0.0	1.4982973893303064
0.63	55	1	0	9	0	9	0	0	7.416666666666667	0.0		0.0	1.2134831460674156
0.63	64	1	5	20	4	16	1	0	8.983333333333333	0.2	0.8	0.32	1.7810760667903527
0.63	73	1	3	15	3	12	0	0	7.866666666666666	0.2	1.0	0.3333333333333333	1.5254237288135595
0.63	89	2	7	28	2	26	5	0	15.05	0.07142857142857142	0.2857142857142857	0.11428571428571428	1.7275747508305648
0.63	97	3	6	32	4	28	2	0	23.066666666666666	0.125	0.6666666666666666	0.21052631578947367	1.2138728323699421
0.63	106	1	1	13	0	9	1	4	7.2	0.0	0.0	0.0	1.25
0.64	2	1	2	19	1	18	1	0	8.858333333333333	0.05263157894736842	0.5	0.09523809523809523	2.031984948259643
0.64	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.64	4	1	1	20	1	19	0	0	8.258333333333333	0.05	1.0	0.09523809523809523	2.3007063572149344
0.64	5	1	0	20	0	18	0	2	7.733333333333333	0.0		0.0	2.3275862068965516
0.64	15	2	5	16	3	13	2	0	16.616666666666667	0.1875	0.6	0.2857142857142857	0.7823470411233701
0.64	17	1	3	26	0	26	3	0	8.966666666666667	0.0	0.0	0.0	2.899628252788104
0.64	37	1	0	18	0	18	0	0	7.991666666666666	0.0		0.0	2.2523461939520333
0.64	40	1	0	24	0	23	0	1	7.133333333333334	0.0		0.0	3.2242990654205608
0.64	44	1	0	10	0	10	0	0	8.558333333333334	0.0		0.0	1.1684518013631937
0.64	48	1	0	11	0	10	0	1	7.341666666666667	0.0		0.0	1.362088535754824
0.64	55	1	0	9	0	9	0	0	7.416666666666667	0.0		0.0	1.2134831460674156
0.64	64	1	5	19	4	15	1	0	8.983333333333333	0.21052631578947367	0.8	0.3333333333333333	1.6697588126159557
0.64	73	1	3	14	3	11	0	0	7.866666666666666	0.21428571428571427	1.0	0.35294117647058826	1.3983050847457628
0.64	89	2	7	26	2	24	5	0	15.05	0.07692307692307693	0.2857142857142857	0.12121212121212122	1.5946843853820598
0.64	97	3	6	31	4	27	2	0	23.066666666666666	0.12903225806451613	0.6666666666666666	0.21621621621621623	1.170520231213873
0.64	106	1	1	13	0	9	1	4	7.2	0.0	0.0	0.0	1.25
0.65	2	1	2	18	1	17	1	0	8.858333333333333	0.05555555555555555	0.5	0.1	1.9190968955785515
0.65	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.65	4	1	1	19	1	18	0	0	8.258333333333333	0.05263157894736842	1.0	0.1	2.1796165489404644
0.65	5	1	0	20	0	18	0	2	7.733333333333333	0.0		0.0	2.3275862068965516
0.65	15	2	5	15	3	12	2	0	16.616666666666667	0.2	0.6	0.3	0.7221664994984954
0.65	17	1	3	24	0	24	3	0	8.966666666666667	0.0	0.0	0.0	2.676579925650558
0.65	37	1	0	18	0	18	0	0	7.991666666666666	0.0		0.0	2.2523461939520333
0.65	40	1	0	25	0	24	0	1	7.133333333333334	0.0		0.0	3.364485981308411
0.65	44	1	0	10	0	10	0	0	8.558333333333334	0.0		0.0	1.1684518013631937
0.65	48	1	0	10	0	9	0	1	7.341666666666667	0.0		0.0	1.2258796821793416
0.65	55	1	0	9	0	9	0	0	7.416666666666667	0.0		0.0	1.2134831460674156
0.65	64	1	5	19	4	15	1	0	8.983333333333333	0.21052631578947367	0.8	0.3333333333333333	1.6697588126159557
0.65	73	1	3	14	3	11	0	0	7.866666666666666	0.21428571428571427	1.0	0.35294117647058826	1.3983050847457628
0.65	89	2	7	26	2	24	5	0	15.05	0.07692307692307693	0.2857142857142857	0.12121212121212122	1.5946843853820598
0.65	97	3	6	29	4	25	2	0	23.066666666666666	0.13793103448275862	0.6666666666666666	0.22857142857142856	1.083815028901734
0.65	106	1	1	11	0	8	1	3	7.2	0.0	0.0	0.0	1.1111111111111112
0.66	2	1	2	18	1	17	1	0	8.858333333333333	0.05555555555555555	0.5	0.1	1.9190968955785515
0.66	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.66	4	1	1	19	1	18	0	0	8.258333333333333	0.05263157894736842	1.0	0.1	2.1796165489404644
0.66	5	1	0	19	0	17	0	2	7.733333333333333	0.0		0.0	2.1982758620689653
0.66	15	2	5	15	3	12	2	0	16.616666666666667	0.2	0.6	0.3	0.7221664994984954
0.66	17	1	3	21	0	21	3	0	8.966666666666667	0.0	0.0	0.0	2.3420074349442377
0.66	37	1	0	16	0	16	0	0	7.991666666666666	0.0		0.0	2.002085505735141
0.66	40	1	0	25	0	24	0	1	7.133333333333334	0.0		0.0	3.364485981308411
0.66	44	1	0	10	0	10	0	0	8.558333333333334	0.0		0.0	1.1684518013631937
0.66	48	1	0	9	0	8	0	1	7.341666666666667	0.0		0.0	1.0896708286038592
0.66	55	1	0	8	0	8	0	0	7.416666666666667	0.0		0.0	1.0786516853932584
0.66	64	1	5	19	4	15	1	0	8.983333333333333	0.21052631578947367	0.8	0.3333333333333333	1.6697588126159557
0.66	73	1	3	14	3	11	0	0	7.866666666666666	0.21428571428571427	1.0	0.35294117647058826	1.3983050847457628
0.66	89	2	7	25	2	23	5	0	15.05	0.08	0.2857142857142857	0.125	1.5282392026578073
0.66	97	3	6	29	4	25	2	0	23.066666666666666	0.13793103448275862	0.6666666666666666	0.22857142857142856	1.083815028901734
0.66	106	1	1	11	0	8	1	3	7.2	0.0	0.0	0.0	1.1111111111111112
0.67	2	1	2	17	1	16	1	0	8.858333333333333	0.058823529411764705	0.5	0.10526315789473684	1.80620884289746
0.67	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.67	4	1	1	17	1	16	0	0	8.258333333333333	0.058823529411764705	1.0	0.1111111111111111	1.937436932391524
0.67	5	1	0	18	0	16	0	2	7.733333333333333	0.0		0.0	2.0689655172413794
0.67	15	2	5	15	3	12	2	0	16.616666666666667	0.2	0.6	0.3	0.7221664994984954
0.67	17	1	3	20	0	20	3	0	8.966666666666667	0.0	0.0	0.0	2.2304832713754648
0.67	37	1	0	16	0	16	0	0	7.991666666666666	0.0		0.0	2.002085505735141
0.67	40	1	0	25	0	24	0	1	7.133333333333334	0.0		0.0	3.364485981308411
0.67	44	1	0	10	0	10	0	0	8.558333333333334	0.0		0.0	1.1684518013631937
0.67	48	1	0	9	0	8	0	1	7.341666666666667	0.0		0.0	1.0896708286038592
0.67	55	1	0	8	0	8	0	0	7.416666666666667	0.0		0.0	1.0786516853932584
0.67	64	1	5	19	4	15	1	0	8.983333333333333	0.21052631578947367	0.8	0.3333333333333333	1.6697588126159557
0.67	73	1	3	14	3	11	0	0	7.866666666666666	0.21428571428571427	1.0	0.35294117647058826	1.3983050847457628
0.67	89	2	7	24	2	22	5	0	15.05	0.08333333333333333	0.2857142857142857	0.12903225806451613	1.4617940199335548
0.67	97	3	6	28	4	24	2	0	23.066666666666666	0.14285714285714285	0.6666666666666666	0.23529411764705882	1.0404624277456647
0.67	106	1	1	11	0	8	1	3	7.2	0.0	0.0	0.0	1.1111111111111112
0.68	2	1	2	16	1	15	1	0	8.858333333333333	0.0625	0.5	0.1111111111111111	1.693320790216369
0.68	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.68	4	1	1	15	1	14	0	0	8.258333333333333	0.06666666666666667	1.0	0.125	1.6952573158425834
0.68	5	1	0	18	0	16	0	2	7.733333333333333	0.0		0.0	2.0689655172413794
0.68	15	2	5	12	3	9	2	0	16.616666666666667	0.25	0.6	0.35294117647058826	0.5416248746238715
0.68	17	1	3	19	0	19	3	0	8.966666666666667	0.0	0.0	0.0	2.1189591078066914
0.68	37	1	0	15	0	15	0	0	7.991666666666666	0.0		0.0	1.8769551616266946
0.68	40	1	0	24	0	23	0	1	7.133333333333334	0.0		0.0	3.2242990654205608
0.68	44	1	0	9	0	9	0	0	8.558333333333334	0.0		0.0	1.0516066212268744
0.68	48	1	0	8	0	7	0	1	7.341666666666667	0.0		0.0	0.9534619750283768
0.68	55	1	0	8	0	8	0	0	7.416666666666667	0.0		0.0	1.0786516853932584
0.68	64	1	5	17	3	14	2	0	8.983333333333333	0.17647058823529413	0.6	0.2727272727272727	1.5584415584415585
0.68	73	1	3	13	3	10	0	0	7.866666666666666	0.23076923076923078	1.0	0.375	1.2711864406779663
0.68	89	2	7	23	2	21	5	0	15.05	0.08695652173913043	0.2857142857142857	0.13333333333333333	1.3953488372093024
0.68	97	3	6	26	4	22	2	0	23.066666666666666	0.15384615384615385	0.6666666666666666	0.25	0.953757225433526
0.68	106	1	1	11	0	8	1	3	7.2	0.0	0.0	0.0	1.1111111111111112
0.69	2	1	2	16	1	15	1	0	8.858333333333333	0.0625	0.5	0.1111111111111111	1.693320790216369
0.69	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.69	4	1	1	14	1	13	0	0	8.258333333333333	0.07142857142857142	1.0	0.13333333333333333	1.5741675075681132
0.69	5	1	0	18	0	16	0	2	7.733333333333333	0.0		0.0	2.0689655172413794
0.69	15	2	5	12	3	9	2	0	16.616666666666667	0.25	0.6	0.35294117647058826	0.5416248746238715
0.69	17	1	3	18	0	18	3	0	8.966666666666667	0.0	0.0	0.0	2.007434944237918
0.69	37	1	0	14	0	14	0	0	7.991666666666666	0.0		0.0	1.7518248175182483
0.69	40	1	0	23	0	22	0	1	7.133333333333334	0.0		0.0	3.08411214953271
0.69	44	1	0	9	0	9	0	0	8.558333333333334	0.0		0.0	1.0516066212268744
0.69	48	1	0	8	0	7	0	1	7.341666666666667	0.0		0.0	0.9534619750283768
0.69	55	1	0	8	0	8	0	0	7.416666666666667	0.0		0.0	1.0786516853932584
0.69	64	1	5	17	3	14	2	0	8.983333333333333	0.17647058823529413	0.6	0.2727272727272727	1.5584415584415585
0.69	73	1	3	13	3	10	0	0	7.866666666666666	0.23076923076923078	1.0	0.375	1.2711864406779663
0.69	89	2	7	21	2	19	5	0	15.05	0.09523809523809523	0.2857142857142857	0.14285714285714285	1.2624584717607972
0.69	97	3	6	25	4	21	2	0	23.066666666666666	0.16	0.6666666666666666	0.25806451612903225	0.9104046242774566
0.69	106	1	1	9	0	7	1	2	7.2	0.0	0.0	0.0	0.9722222222222222
0.7	2	1	2	15	1	14	1	0	8.858333333333333	0.06666666666666667	0.5	0.11764705882352941	1.5804327375352776
0.7	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.7	4	1	1	14	1	13	0	0	8.258333333333333	0.07142857142857142	1.0	0.13333333333333333	1.5741675075681132
0.7	5	1	0	18	0	16	0	2	7.733333333333333	0.0		0.0	2.0689655172413794
0.7	15	2	5	9	2	7	3	0	16.616666666666667	0.2222222222222222	0.4	0.2857142857142857	0.42126379137412234
0.7	17	1	3	18	0	18	3	0	8.966666666666667	0.0	0.0	0.0	2.007434944237918
0.7	37	1	0	14	0	14	0	0	7.991666666666666	0.0		0.0	1.7518248175182483
0.7	40	1	0	21	0	20	0	1	7.133333333333334	0.0		0.0	2.803738317757009
0.7	44	1	0	8	0	8	0	0	8.558333333333334	0.0		0.0	0.934761441090555
0.7	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.7	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.7	64	1	5	17	3	14	2	0	8.983333333333333	0.17647058823529413	0.6	0.2727272727272727	1.5584415584415585
0.7	73	1	3	13	3	10	0	0	7.866666666666666	0.23076923076923078	1.0	0.375	1.2711864406779663
0.7	89	2	7	21	2	19	5	0	15.05	0.09523809523809523	0.2857142857142857	0.14285714285714285	1.2624584717607972
0.7	97	3	6	24	4	20	2	0	23.066666666666666	0.16666666666666666	0.6666666666666666	0.26666666666666666	0.8670520231213873
0.7	106	1	1	9	0	7	1	2	7.2	0.0	0.0	0.0	0.9722222222222222
0.71	2	1	2	15	1	14	1	0	8.858333333333333	0.06666666666666667	0.5	0.11764705882352941	1.5804327375352776
0.71	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.71	4	1	1	13	1	12	0	0	8.258333333333333	0.07692307692307693	1.0	0.14285714285714285	1.453077699293643
0.71	5	1	0	18	0	16	0	2	7.733333333333333	0.0		0.0	2.0689655172413794
0.71	15	2	5	9	2	7	3	0	16.616666666666667	0.2222222222222222	0.4	0.2857142857142857	0.42126379137412234
0.71	17	1	3	18	0	18	3	0	8.966666666666667	0.0	0.0	0.0	2.007434944237918
0.71	37	1	0	13	0	13	0	0	7.991666666666666	0.0		0.0	1.6266944734098019
0.71	40	1	0	21	0	20	0	1	7.133333333333334	0.0		0.0	2.803738317757009
0.71	44	1	0	7	0	7	0	0	8.558333333333334	0.0		0.0	0.8179162609542356
0.71	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.71	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.71	64	1	5	17	3	14	2	0	8.983333333333333	0.17647058823529413	0.6	0.2727272727272727	1.5584415584415585
0.71	73	1	3	12	3	9	0	0	7.866666666666666	0.25	1.0	0.4	1.1440677966101696
0.71	89	2	7	20	2	18	5	0	15.05	0.1	0.2857142857142857	0.14814814814814814	1.1960132890365447
0.71	97	3	6	24	4	20	2	0	23.066666666666666	0.16666666666666666	0.6666666666666666	0.26666666666666666	0.8670520231213873
0.71	106	1	1	9	0	7	1	2	7.2	0.0	0.0	0.0	0.9722222222222222
0.72	2	1	2	14	1	13	1	0	8.858333333333333	0.07142857142857142	0.5	0.125	1.4675446848541864
0.72	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.72	4	1	1	11	1	10	0	0	8.258333333333333	0.09090909090909091	1.0	0.16666666666666666	1.2108980827447025
0.72	5	1	0	17	0	15	0	2	7.733333333333333	0.0		0.0	1.9396551724137931
0.72	15	2	5	9	2	7	3	0	16.616666666666667	0.2222222222222222	0.4	0.2857142857142857	0.42126379137412234
0.72	17	1	3	18	0	18	3	0	8.966666666666667	0.0	0.0	0.0	2.007434944237918
0.72	37	1	0	13	0	13	0	0	7.991666666666666	0.0		0.0	1.6266944734098019
0.72	40	1	0	20	0	19	0	1	7.133333333333334	0.0		0.0	2.663551401869159
0.72	44	1	0	4	0	4	0	0	8.558333333333334	0.0		0.0	0.4673807205452775
0.72	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.72	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.72	64	1	5	16	3	13	2	0	8.983333333333333	0.1875	0.6	0.2857142857142857	1.4471243042671615
0.72	73	1	3	11	3	8	0	0	7.866666666666666	0.2727272727272727	1.0	0.42857142857142855	1.0169491525423728
0.72	89	2	7	19	2	17	5	0	15.05	0.10526315789473684	0.2857142857142857	0.15384615384615385	1.1295681063122922
0.72	97	3	6	24	4	20	2	0	23.066666666666666	0.16666666666666666	0.6666666666666666	0.26666666666666666	0.8670520231213873
0.72	106	1	1	9	0	7	1	2	7.2	0.0	0.0	0.0	0.9722222222222222
0.73	2	1	2	14	1	13	1	0	8.858333333333333	0.07142857142857142	0.5	0.125	1.4675446848541864
0.73	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.73	4	1	1	11	1	10	0	0	8.258333333333333	0.09090909090909091	1.0	0.16666666666666666	1.2108980827447025
0.73	5	1	0	17	0	15	0	2	7.733333333333333	0.0		0.0	1.9396551724137931
0.73	15	2	5	9	2	7	3	0	16.616666666666667	0.2222222222222222	0.4	0.2857142857142857	0.42126379137412234
0.73	17	1	3	17	0	17	3	0	8.966666666666667	0.0	0.0	0.0	1.8959107806691449
0.73	37	1	0	10	0	10	0	0	7.991666666666666	0.0		0.0	1.251303441084463
0.73	40	1	0	20	0	19	0	1	7.133333333333334	0.0		0.0	2.663551401869159
0.73	44	1	0	3	0	3	0	0	8.558333333333334	0.0		0.0	0.3505355404089581
0.73	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.73	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.73	64	1	5	15	3	12	2	0	8.983333333333333	0.2	0.6	0.3	1.3358070500927646
0.73	73	1	3	10	3	7	0	0	7.866666666666666	0.3	1.0	0.46153846153846156	0.8898305084745763
0.73	89	2	7	17	2	15	5	0	15.05	0.11764705882352941	0.2857142857142857	0.16666666666666666	0.9966777408637874
0.73	97	3	6	22	3	19	3	0	23.066666666666666	0.13636363636363635	0.5	0.21428571428571427	0.823699421965318
0.73	106	1	1	9	0	7	1	2	7.2	0.0	0.0	0.0	0.9722222222222222
0.74	2	1	2	14	1	13	1	0	8.858333333333333	0.07142857142857142	0.5	0.125	1.4675446848541864
0.74	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.74	4	1	1	11	1	10	0	0	8.258333333333333	0.09090909090909091	1.0	0.16666666666666666	1.2108980827447025
0.74	5	1	0	15	0	13	0	2	7.733333333333333	0.0		0.0	1.6810344827586208
0.74	15	2	5	9	2	7	3	0	16.616666666666667	0.2222222222222222	0.4	0.2857142857142857	0.42126379137412234
0.74	17	1	3	15	0	15	3	0	8.966666666666667	0.0	0.0	0.0	1.6728624535315986
0.74	37	1	0	10	0	10	0	0	7.991666666666666	0.0		0.0	1.251303441084463
0.74	40	1	0	20	0	19	0	1	7.133333333333334	0.0		0.0	2.663551401869159
0.74	44	1	0	2	0	2	0	0	8.558333333333334	0.0		0.0	0.23369036027263876
0.74	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.74	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.74	64	1	5	14	3	11	2	0	8.983333333333333	0.21428571428571427	0.6	0.3157894736842105	1.2244897959183674
0.74	73	1	3	9	3	6	0	0	7.866666666666666	0.3333333333333333	1.0	0.5	0.7627118644067797
0.74	89	2	7	17	2	15	5	0	15.05	0.11764705882352941	0.2857142857142857	0.16666666666666666	0.9966777408637874
0.74	97	3	6	20	3	17	3	0	23.066666666666666	0.15	0.5	0.23076923076923078	0.7369942196531792
0.74	106	1	1	8	0	6	1	2	7.2	0.0	0.0	0.0	0.8333333333333333
0.75	2	1	2	12	1	11	1	0	8.858333333333333	0.08333333333333333	0.5	0.14285714285714285	1.241768579492004
0.75	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.75	4	1	1	9	0	9	1	0	8.258333333333333	0.0	0.0	0.0	1.0898082744702322
0.75	5	1	0	15	0	13	0	2	7.733333333333333	0.0		0.0	1.6810344827586208
0.75	15	2	5	8	2	6	3	0	16.616666666666667	0.25	0.4	0.3076923076923077	0.3610832497492477
0.75	17	1	3	15	0	15	3	0	8.966666666666667	0.0	0.0	0.0	1.6728624535315986
0.75	37	1	0	9	0	9	0	0	7.991666666666666	0.0		0.0	1.1261730969760166
0.75	40	1	0	18	0	17	0	1	7.133333333333334	0.0		0.0	2.3831775700934577
0.75	44	1	0	2	0	2	0	0	8.558333333333334	0.0		0.0	0.23369036027263876
0.75	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.75	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.75	64	1	5	14	3	11	2	0	8.983333333333333	0.21428571428571427	0.6	0.3157894736842105	1.2244897959183674
0.75	73	1	3	8	2	6	1	0	7.866666666666666	0.25	0.6666666666666666	0.36363636363636365	0.7627118644067797
0.75	89	2	7	16	1	15	6	0	15.05	0.0625	0.14285714285714285	0.08695652173913043	0.9966777408637874
0.75	97	3	6	20	3	17	3	0	23.066666666666666	0.15	0.5	0.23076923076923078	0.7369942196531792
0.75	106	1	1	8	0	6	1	2	7.2	0.0	0.0	0.0	0.8333333333333333
0.76	2	1	2	12	1	11	1	0	8.858333333333333	0.08333333333333333	0.5	0.14285714285714285	1.241768579492004
0.76	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.76	4	1	1	9	0	9	1	0	8.258333333333333	0.0	0.0	0.0	1.0898082744702322
0.76	5	1	0	15	0	13	0	2	7.733333333333333	0.0		0.0	1.6810344827586208
0.76	15	2	5	8	2	6	3	0	16.616666666666667	0.25	0.4	0.3076923076923077	0.3610832497492477
0.76	17	1	3	14	0	14	3	0	8.966666666666667	0.0	0.0	0.0	1.5613382899628252
0.76	37	1	0	7	0	7	0	0	7.991666666666666	0.0		0.0	0.8759124087591241
0.76	40	1	0	18	0	17	0	1	7.133333333333334	0.0		0.0	2.3831775700934577
0.76	44	1	0	2	0	2	0	0	8.558333333333334	0.0		0.0	0.23369036027263876
0.76	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.76	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.76	64	1	5	12	3	9	2	0	8.983333333333333	0.25	0.6	0.35294117647058826	1.0018552875695734
0.76	73	1	3	8	2	6	1	0	7.866666666666666	0.25	0.6666666666666666	0.36363636363636365	0.7627118644067797
0.76	89	2	7	12	0	12	7	0	15.05	0.0	0.0	0.0	0.7973421926910299
0.76	97	3	6	20	3	17	3	0	23.066666666666666	0.15	0.5	0.23076923076923078	0.7369942196531792
0.76	106	1	1	8	0	6	1	2	7.2	0.0	0.0	0.0	0.8333333333333333
0.77	2	1	2	11	1	10	1	0	8.858333333333333	0.09090909090909091	0.5	0.15384615384615385	1.1288805268109126
0.77	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.77	4	1	1	9	0	9	1	0	8.258333333333333	0.0	0.0	0.0	1.0898082744702322
0.77	5	1	0	15	0	13	0	2	7.733333333333333	0.0		0.0	1.6810344827586208
0.77	15	2	5	7	2	5	3	0	16.616666666666667	0.2857142857142857	0.4	0.3333333333333333	0.3009027081243731
0.77	17	1	3	13	0	13	3	0	8.966666666666667	0.0	0.0	0.0	1.449814126394052
0.77	37	1	0	7	0	7	0	0	7.991666666666666	0.0		0.0	0.8759124087591241
0.77	40	1	0	18	0	17	0	1	7.133333333333334	0.0		0.0	2.3831775700934577
0.77	44	1	0	1	0	1	0	0	8.558333333333334	0.0		0.0	0.11684518013631938
0.77	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
