fusion	partition	subject	pid	cluster_index	event_time_sec	cluster_start_sec	cluster_stop_sec	cluster_span_sec	contributor_count	contributors	source_alarm_count	source_alarm_ids	retained
P6-P2-H2-OR	validation	sub-75	40	2	8340.0	8340.0	8340.0	0.0	1	H2-D	1	H2-D:sub-75:8340.0	True
P6-P2-H2-OR	validation	sub-75	40	3	10290.0	10290.0	10290.0	0.0	1	H2-D	1	H2-D:sub-75:10290.0	True
P6-P2-H2-OR	validation	sub-75	40	4	10350.0	10350.0	10350.0	0.0	1	H2-D	1	H2-D:sub-75:10350.0	True
P6-P2-H2-OR	validation	sub-75	40	5	10440.0	10440.0	10440.0	0.0	1	H2-D	1	H2-D:sub-75:10440.0	True
P6-P2-H2-OR	validation	sub-75	40	6	10680.0	10680.0	10680.0	0.0	1	H2-D	1	H2-D:sub-75:10680.0	True
P6-P2-H2-OR	validation	sub-75	40	7	12030.0	12030.0	12030.0	0.0	1	H2-D	1	H2-D:sub-75:12030.0	True
P6-P2-H2-OR	validation	sub-75	40	8	12150.0	12150.0	12150.0	0.0	1	H2-D	1	H2-D:sub-75:12150.0	True
P6-P2-H2-OR	validation	sub-75	40	9	15870.0	15870.0	15870.0	0.0	1	H2-D	1	H2-D:sub-75:15870.0	True
P6-P2-H2-OR	validation	sub-75	40	10	15990.0	15990.0	15990.0	0.0	1	H2-D	1	H2-D:sub-75:15990.0	True
P6-P2-H2-OR	validation	sub-75	40	11	16560.0	16560.0	16560.0	0.0	1	H2-D	1	H2-D:sub-75:16560.0	True
P6-P2-H2-OR	validation	sub-75	40	12	16620.0	16620.0	16620.0	0.0	1	H2-D	1	H2-D:sub-75:16620.0	True
P6-P2-H2-OR	validation	sub-75	40	13	16980.0	16980.0	16980.0	0.0	1	H2-D	1	H2-D:sub-75:16980.0	True
P6-P2-H2-OR	validation	sub-75	40	14	17340.0	17340.0	17340.0	0.0	1	H2-D	1	H2-D:sub-75:17340.0	True
P6-P2-H2-OR	validation	sub-75	40	15	20160.0	20160.0	20160.0	0.0	1	H2-D	1	H2-D:sub-75:20160.0	True
P6-P2-H2-OR	validation	sub-75	40	16	21450.0	21450.0	21450.0	0.0	1	H2-D	1	H2-D:sub-75:21450.0	True
P6-P2-H2-OR	validation	sub-75	40	17	21510.0	21510.0	21510.0	0.0	1	H2-D	1	H2-D:sub-75:21510.0	True
P6-P2-H2-OR	validation	sub-75	40	18	21630.0	21630.0	21630.0	0.0	1	H2-D	1	H2-D:sub-75:21630.0	True
P6-P2-H2-OR	validation	sub-75	40	19	21690.0	21690.0	21690.0	0.0	1	H2-D	1	H2-D:sub-75:21690.0	True
P6-P2-H2-OR	validation	sub-75	40	20	21930.0	21930.0	21930.0	0.0	1	H2-D	1	H2-D:sub-75:21930.0	True
P6-P2-H2-OR	validation	sub-75	40	21	21990.0	21990.0	21990.0	0.0	1	H2-D	1	H2-D:sub-75:21990.0	True
P6-P2-H2-OR	validation	sub-75	40	22	22230.0	22230.0	22230.0	0.0	1	H2-D	1	H2-D:sub-75:22230.0	True
P6-P2-H2-OR	validation	sub-75	40	23	22620.0	22620.0	22620.0	0.0	1	H2-D	1	H2-D:sub-75:22620.0	True
P6-P2-H2-OR	validation	sub-75	40	24	22740.0	22740.0	22740.0	0.0	1	H2-D	1	H2-D:sub-75:22740.0	True
P6-P2-H2-OR	validation	sub-75	40	25	23040.0	23040.0	23040.0	0.0	1	H2-D	1	H2-D:sub-75:23040.0	True
P6-P2-H2-OR	validation	sub-75	40	26	23310.0	23310.0	23310.0	0.0	1	H2-D	1	H2-D:sub-75:23310.0	True
P6-P2-H2-OR	validation	sub-75	40	27	23460.0	23460.0	23460.0	0.0	1	H2-D	1	H2-D:sub-75:23460.0	True
P6-P2-H2-OR	validation	sub-75	40	28	23700.0	23700.0	23700.0	0.0	1	H2-D	1	H2-D:sub-75:23700.0	True
P6-P2-H2-OR	validation	sub-75	40	29	23820.0	23820.0	23820.0	0.0	1	H2-D	1	H2-D:sub-75:23820.0	True
P6-P2-H2-OR	validation	sub-75	40	30	24060.0	24060.0	24060.0	0.0	1	H2-D	1	H2-D:sub-75:24060.0	True
P6-P2-H2-OR	validation	sub-75	40	31	24150.0	24150.0	24150.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-75:24150.0;P2-D:sub-75:24150.0;P6-D:sub-75:24150.0	True
P6-P2-H2-OR	validation	sub-75	40	32	24330.0	24330.0	24360.0	30.0	3	P6-D;P2-D;H2-D	3	P2-D:sub-75:24330.0;P6-D:sub-75:24330.0;H2-D:sub-75:24360.0	True
P6-P2-H2-OR	validation	sub-75	40	33	25590.0	25590.0	25620.0	30.0	3	P6-D;P2-D;H2-D	3	P2-D:sub-75:25590.0;P6-D:sub-75:25590.0;H2-D:sub-75:25620.0	True
P6-P2-H2-OR	validation	sub-79	44	0	26100.0	26100.0	26100.0	0.0	2	P6-D;H2-D	2	H2-D:sub-79:26100.0;P6-D:sub-79:26100.0	True
P6-P2-H2-OR	validation	sub-82	48	0	510.0	510.0	510.0	0.0	2	P6-D;P2-D	2	P2-D:sub-82:510.0;P6-D:sub-82:510.0	True
P6-P2-H2-OR	validation	sub-82	48	1	720.0	720.0	720.0	0.0	1	H2-D	1	H2-D:sub-82:720.0	True
P6-P2-H2-OR	validation	sub-82	48	2	4290.0	4290.0	4290.0	0.0	1	H2-D	1	H2-D:sub-82:4290.0	True
P6-P2-H2-OR	validation	sub-82	48	3	10740.0	10740.0	10740.0	0.0	2	P2-D;H2-D	2	H2-D:sub-82:10740.0;P2-D:sub-82:10740.0	True
P6-P2-H2-OR	validation	sub-82	48	4	12090.0	12090.0	12090.0	0.0	1	H2-D	1	H2-D:sub-82:12090.0	True
P6-P2-H2-OR	validation	sub-82	48	5	12540.0	12540.0	12540.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-82:12540.0;P2-D:sub-82:12540.0;P6-D:sub-82:12540.0	True
P6-P2-H2-OR	validation	sub-82	48	6	16320.0	16320.0	16320.0	0.0	2	P2-D;H2-D	2	H2-D:sub-82:16320.0;P2-D:sub-82:16320.0	True
P6-P2-H2-OR	validation	sub-82	48	7	22800.0	22800.0	22800.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-82:22800.0;P2-D:sub-82:22800.0;P6-D:sub-82:22800.0	True
P6-P2-H2-OR	validation	sub-82	48	8	24720.0	24720.0	24720.0	0.0	1	H2-D	1	H2-D:sub-82:24720.0	True
P6-P2-H2-OR	validation	sub-82	48	9	25530.0	25530.0	25530.0	0.0	1	H2-D	1	H2-D:sub-82:25530.0	True
P6-P2-H2-OR	validation	sub-82	48	10	25830.0	25830.0	25830.0	0.0	1	H2-D	1	H2-D:sub-82:25830.0	True
P6-P2-H2-OR	validation	sub-88	55	0	5580.0	5580.0	5580.0	0.0	1	H2-D	1	H2-D:sub-88:5580.0	True
P6-P2-H2-OR	validation	sub-88	55	1	6180.0	6180.0	6180.0	0.0	1	H2-D	1	H2-D:sub-88:6180.0	True
P6-P2-H2-OR	validation	sub-88	55	2	7710.0	7710.0	7710.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-88:7710.0;P2-D:sub-88:7710.0;P6-D:sub-88:7710.0	True
P6-P2-H2-OR	validation	sub-88	55	3	10140.0	10140.0	10140.0	0.0	2	P2-D;H2-D	2	H2-D:sub-88:10140.0;P2-D:sub-88:10140.0	True
P6-P2-H2-OR	validation	sub-88	55	4	14700.0	14700.0	14700.0	0.0	2	P2-D;H2-D	2	H2-D:sub-88:14700.0;P2-D:sub-88:14700.0	True
P6-P2-H2-OR	validation	sub-88	55	5	15510.0	15510.0	15510.0	0.0	1	H2-D	1	H2-D:sub-88:15510.0	True
P6-P2-H2-OR	validation	sub-88	55	6	18000.0	18000.0	18000.0	0.0	1	H2-D	1	H2-D:sub-88:18000.0	True
P6-P2-H2-OR	validation	sub-88	55	7	18840.0	18840.0	18840.0	0.0	1	H2-D	1	H2-D:sub-88:18840.0	True
P6-P2-H2-OR	validation	sub-88	55	8	19890.0	19890.0	19890.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-88:19890.0;P2-D:sub-88:19890.0;P6-D:sub-88:19890.0	True
P6-P2-H2-OR	validation	sub-88	55	9	22860.0	22860.0	22860.0	0.0	2	P6-D;P2-D	2	P2-D:sub-88:22860.0;P6-D:sub-88:22860.0	True
P6-P2-H2-OR	validation	sub-88	55	10	23010.0	23010.0	23010.0	0.0	1	H2-D	1	H2-D:sub-88:23010.0	True
P6-P2-H2-OR	validation	sub-97	64	0	2550.0	2550.0	2550.0	0.0	1	P2-D	1	P2-D:sub-97:2550.0	True
P6-P2-H2-OR	validation	sub-97	64	1	6570.0	6570.0	6570.0	0.0	1	H2-D	1	H2-D:sub-97:6570.0	True
P6-P2-H2-OR	validation	sub-97	64	2	8490.0	8490.0	8490.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:8490.0;P2-D:sub-97:8490.0;P6-D:sub-97:8490.0	True
P6-P2-H2-OR	validation	sub-97	64	3	14340.0	14340.0	14340.0	0.0	1	H2-D	1	H2-D:sub-97:14340.0	True
P6-P2-H2-OR	validation	sub-97	64	4	15420.0	15420.0	15420.0	0.0	1	H2-D	1	H2-D:sub-97:15420.0	True
P6-P2-H2-OR	validation	sub-97	64	5	15510.0	15510.0	15510.0	0.0	1	H2-D	1	H2-D:sub-97:15510.0	True
P6-P2-H2-OR	validation	sub-97	64	6	16830.0	16830.0	16830.0	0.0	1	H2-D	1	H2-D:sub-97:16830.0	True
P6-P2-H2-OR	validation	sub-97	64	7	17910.0	17910.0	17910.0	0.0	2	P2-D;H2-D	2	H2-D:sub-97:17910.0;P2-D:sub-97:17910.0	True
P6-P2-H2-OR	validation	sub-97	64	8	21810.0	21810.0	21810.0	0.0	2	P2-D;H2-D	2	H2-D:sub-97:21810.0;P2-D:sub-97:21810.0	True
P6-P2-H2-OR	validation	sub-97	64	9	23040.0	23040.0	23070.0	30.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:23040.0;P2-D:sub-97:23040.0;P6-D:sub-97:23070.0	True
P6-P2-H2-OR	validation	sub-97	64	10	23220.0	23220.0	23220.0	0.0	1	H2-D	1	H2-D:sub-97:23220.0	True
P6-P2-H2-OR	validation	sub-97	64	11	27180.0	27180.0	27180.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:27180.0;P2-D:sub-97:27180.0;P6-D:sub-97:27180.0	True
P6-P2-H2-OR	validation	sub-97	64	12	27780.0	27780.0	27780.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:27780.0;P2-D:sub-97:27780.0;P6-D:sub-97:27780.0	True
P6-P2-H2-OR	validation	sub-97	64	13	28260.0	28260.0	28260.0	0.0	2	P6-D;P2-D	2	P2-D:sub-97:28260.0;P6-D:sub-97:28260.0	True
P6-P2-H2-OR	validation	sub-97	64	14	28410.0	28410.0	28410.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:28410.0;P2-D:sub-97:28410.0;P6-D:sub-97:28410.0	True
P6-P2-H2-OR	validation	sub-97	64	15	28830.0	28830.0	28860.0	30.0	2	P2-D;H2-D	2	H2-D:sub-97:28830.0;P2-D:sub-97:28860.0	True
P6-P2-H2-OR	validation	sub-97	64	16	29130.0	29130.0	29130.0	0.0	1	P2-D	1	P2-D:sub-97:29130.0	True
P6-P2-H2-OR	validation	sub-97	64	17	29730.0	29730.0	29730.0	0.0	3	P6-D;P2-D;H2-D	3	H2-D:sub-97:29730.0;P2-D:sub-97:29730.0;P6-D:sub-97:29730.0	True
P6-P2-H2-OR	validation	sub-97	64	18	29910.0	29910.0	29910.0	0.0	2	P2-D;H2-D	2	H2-D:sub-97:29910.0;P2-D:sub-97:29910.0	True
P6-P2-H2-OR	validation	sub-97	64	19	31110.0	31110.0	31110.0	0.0	1	H2-D	1	H2-D:sub-97:31110.0	True
P6-P2-H2-OR	validation	sub-97	64	20	31230.0	31230.0	31260.0	30.0	3	P6-D;P2-D;H2-D	3	P2-D:sub-97:31230.0;P6-D:sub-97:31230.0;H2-D:sub-97:31260.0	True
