outer_fold	candidate	threshold	recordings	pid	reference_events	predicted_events	true_positive	false_positive	false_negative	ignored_predictions	supported_hours	precision	recall	f1	false_alarms_per_hour
1	BLSTM-CRF	0.9999785550515792	66	51	128	16	2	14	126	0	506.8333333333333	0.125	0.015625	0.027777777777777776	0.027622492601118053
1	BLSTM-CRF	0.999983298578152	66	51	128	12	1	11	127	0	506.8333333333333	0.08333333333333333	0.0078125	0.014285714285714285	0.021703387043735613
1	BLSTM-CRF	0.9999869928715335	66	51	128	10	1	9	127	0	506.8333333333333	0.1	0.0078125	0.014492753623188406	0.01775731667214732
1	BLSTM-CRF	0.9999898700090192	66	51	128	10	1	9	127	0	506.8333333333333	0.1	0.0078125	0.014492753623188406	0.01775731667214732
1	BLSTM-CRF	0.9999921107374138	66	51	128	8	1	7	127	0	506.8333333333333	0.125	0.0078125	0.014705882352941176	0.013811246300559027
1	BLSTM-CRF	0.9999938558253978	66	51	128	7	0	7	128	0	506.8333333333333	0.0	0.0	0.0	0.013811246300559027
1	BLSTM-CRF	0.9999952149055051	66	51	128	6	0	6	128	0	506.8333333333333	0.0	0.0	0.0	0.011838211114764881
1	BLSTM-CRF	0.9999962733607158	66	51	128	6	0	6	128	0	506.8333333333333	0.0	0.0	0.0	0.011838211114764881
1	BLSTM-CRF	0.9999970976880148	66	51	128	5	0	5	128	0	506.8333333333333	0.0	0.0	0.0	0.009865175928970734
1	BLSTM-CRF	0.999997739675702	66	51	128	3	0	3	128	0	506.8333333333333	0.0	0.0	0.0	0.005919105557382441
1	BLSTM-CRF	0.9999982396567868	66	51	128	2	0	2	128	0	506.8333333333333	0.0	0.0	0.0	0.003946070371588293
1	BLSTM-CRF	0.999998629042793	66	51	128	2	0	2	128	0	506.8333333333333	0.0	0.0	0.0	0.003946070371588293
1	BLSTM-CRF	0.9999989322971299	66	51	128	1	0	1	128	0	506.8333333333333	0.0	0.0	0.0	0.0019730351857941467
1	BLSTM-CRF	0.9999991684719722	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BGRU-CRF	0.01	66	51	128	2643	88	2538	40	17	506.8333333333333	0.03351104341203351	0.6875	0.06390704429920116	5.007563301545544
1	BGRU-CRF	0.060000000000000005	66	51	128	1764	84	1666	44	14	506.8333333333333	0.048	0.65625	0.08945686900958466	3.2870766195330483
1	BGRU-CRF	0.11	66	51	128	1517	83	1420	45	14	506.8333333333333	0.0552228875582169	0.6484375	0.10177805027590435	2.8017099638276886
1	BGRU-CRF	0.16000000000000003	66	51	128	1402	83	1307	45	12	506.8333333333333	0.05971223021582734	0.6484375	0.10935441370223979	2.57875698783295
1	BGRU-CRF	0.21000000000000002	66	51	128	1297	81	1204	47	12	506.8333333333333	0.06303501945525292	0.6328125	0.11464968152866242	2.375534363696153
1	BGRU-CRF	0.26	66	51	128	1231	80	1139	48	12	506.8333333333333	0.06562756357670221	0.625	0.11878247958426132	2.247287076619533
1	BGRU-CRF	0.31000000000000005	66	51	128	1166	80	1074	48	12	506.8333333333333	0.06932409012131716	0.625	0.12480499219968799	2.1190397895429136
1	BGRU-CRF	0.36000000000000004	66	51	128	1101	80	1009	48	12	506.8333333333333	0.07346189164370982	0.625	0.1314708299096138	1.990792502466294
1	BGRU-CRF	0.41000000000000003	66	51	128	1048	78	958	50	12	506.8333333333333	0.07528957528957529	0.609375	0.13402061855670103	1.8901677079907926
1	BGRU-CRF	0.46	66	51	128	1001	77	912	51	12	506.8333333333333	0.07785642062689585	0.6015625	0.1378692927484333	1.799408089444262
1	BGRU-CRF	0.51	66	51	128	953	77	864	51	12	506.8333333333333	0.0818278427205101	0.6015625	0.14405986903648269	1.7047024005261429
1	BGRU-CRF	0.56	66	51	128	913	74	827	54	12	506.8333333333333	0.08213096559378469	0.578125	0.14382896015549076	1.6317000986517594
1	BGRU-CRF	0.6100000000000001	66	51	128	877	73	792	55	12	506.8333333333333	0.08439306358381503	0.5703125	0.1470292044310171	1.5626438671489642
1	BGRU-CRF	0.66	66	51	128	824	73	740	55	11	506.8333333333333	0.0897908979089791	0.5703125	0.155154091392136	1.4600460374876685
1	BGRU-CRF	0.7100000000000001	66	51	128	772	71	690	57	11	506.8333333333333	0.09329829172141918	0.5546875	0.1597300337457818	1.3613942781979613
1	BGRU-CRF	0.76	66	51	128	723	69	644	59	10	506.8333333333333	0.0967741935483871	0.5390625	0.16409036860879905	1.2706346596514304
1	BGRU-CRF	0.81	66	51	128	681	66	606	62	9	506.8333333333333	0.09821428571428571	0.515625	0.165	1.1956593225912528
1	BGRU-CRF	0.8600000000000001	66	51	128	622	65	548	63	9	506.8333333333333	0.10603588907014681	0.5078125	0.17543859649122806	1.0812232818151923
1	BGRU-CRF	0.91	66	51	128	543	62	472	66	9	506.8333333333333	0.11610486891385768	0.484375	0.18731117824773413	0.9312726076948372
1	BGRU-CRF	0.9525741268224334	66	51	128	463	60	394	68	9	506.8333333333333	0.13215859030837004	0.46875	0.20618556701030927	0.7773758632028939
1	BGRU-CRF	0.9626731126558706	66	51	128	439	57	373	71	9	506.8333333333333	0.1325581395348837	0.4453125	0.20430107526881722	0.7359421243012167
1	BGRU-CRF	0.9706877692486436	66	51	128	416	53	354	75	9	506.8333333333333	0.13022113022113022	0.4140625	0.19813084112149532	0.698454455771128
1	BGRU-CRF	0.9770226300899744	66	51	128	380	52	319	76	9	506.8333333333333	0.14016172506738545	0.40625	0.20841683366733466	0.6293982242683328
1	BGRU-CRF	0.9820137900379085	66	51	128	359	50	301	78	8	506.8333333333333	0.14245014245014245	0.390625	0.20876826722338204	0.5938835909240382
1	BGRU-CRF	0.9859363729567544	66	51	128	338	48	282	80	8	506.8333333333333	0.14545454545454545	0.375	0.2096069868995633	0.5563959223939494
1	BGRU-CRF	0.9890130573694068	66	51	128	316	44	264	84	8	506.8333333333333	0.14285714285714285	0.34375	0.2018348623853211	0.5208812890496547
1	BGRU-CRF	0.991422514586288	66	51	128	288	39	242	89	7	506.8333333333333	0.1387900355871886	0.3046875	0.19070904645476772	0.4774745149621835
1	BGRU-CRF	0.9933071490757153	66	51	128	270	38	225	90	7	506.8333333333333	0.1444866920152091	0.296875	0.19437340153452684	0.443932916803683
1	BGRU-CRF	0.9947798743064417	66	51	128	240	36	197	92	7	506.8333333333333	0.15450643776824036	0.28125	0.1994459833795014	0.38868793160144693
1	BGRU-CRF	0.995929862284104	66	51	128	231	36	188	92	7	506.8333333333333	0.16071428571428573	0.28125	0.20454545454545456	0.3709306149292996
1	BGRU-CRF	0.9968273171575148	66	51	128	214	35	172	93	7	506.8333333333333	0.16908212560386474	0.2734375	0.208955223880597	0.33936205195659325
1	BGRU-CRF	0.9975273768433653	66	51	128	198	31	161	97	6	506.8333333333333	0.16145833333333334	0.2421875	0.19375	0.3176586649128576
1	BGRU-CRF	0.9980732653366725	66	51	128	182	28	148	100	6	506.8333333333333	0.1590909090909091	0.21875	0.18421052631578946	0.29200920749753373
1	BGRU-CRF	0.998498817743263	66	51	128	174	28	140	100	6	506.8333333333333	0.16666666666666666	0.21875	0.1891891891891892	0.27622492601118054
1	BGRU-CRF	0.9988304897349445	66	51	128	161	27	129	101	5	506.8333333333333	0.17307692307692307	0.2109375	0.19014084507042253	0.25452153896744495
1	BGRU-CRF	0.9990889488055994	66	51	128	149	26	118	102	5	506.8333333333333	0.18055555555555555	0.203125	0.19117647058823528	0.2328181519237093
1	BGRU-CRF	0.9992903296008995	66	51	128	135	23	107	105	5	506.8333333333333	0.17692307692307693	0.1796875	0.17829457364341086	0.2111147648799737
1	BGRU-CRF	0.9994472213630764	66	51	128	122	22	95	106	5	506.8333333333333	0.18803418803418803	0.171875	0.17959183673469387	0.18743834265044393
1	BGRU-CRF	0.9995694429186754	66	51	128	109	19	85	109	5	506.8333333333333	0.18269230769230768	0.1484375	0.16379310344827586	0.16770799079250248
1	BGRU-CRF	0.9996646498695336	66	51	128	93	18	70	110	5	506.8333333333333	0.20454545454545456	0.140625	0.16666666666666666	0.13811246300559027
1	BGRU-CRF	0.9997388096809043	66	51	128	86	18	63	110	5	506.8333333333333	0.2222222222222222	0.140625	0.1722488038277512	0.12430121670503125
1	BGRU-CRF	0.9997965730219448	66	51	128	79	18	57	110	4	506.8333333333333	0.24	0.140625	0.17733990147783252	0.11246300559026637
1	BGRU-CRF	0.9998415637808975	66	51	128	66	16	47	112	3	506.8333333333333	0.25396825396825395	0.125	0.16753926701570682	0.0927326537323249
1	BGRU-CRF	0.9998766054240137	66	51	128	57	15	39	113	3	506.8333333333333	0.2777777777777778	0.1171875	0.16483516483516483	0.07694837224597172
1	BGRU-CRF	0.9999038975845005	66	51	128	52	13	36	115	3	506.8333333333333	0.2653061224489796	0.1015625	0.14689265536723164	0.07102926668858928
1	BGRU-CRF	0.9999251537724895	66	51	128	49	13	33	115	3	506.8333333333333	0.2826086956521739	0.1015625	0.14942528735632185	0.06511016113120684
1	BGRU-CRF	0.9999417087343389	66	51	128	46	10	33	118	3	506.8333333333333	0.23255813953488372	0.078125	0.11695906432748537	0.06511016113120684
1	BGRU-CRF	0.9999546021312976	66	51	128	33	8	24	120	1	506.8333333333333	0.25	0.0625	0.1	0.047352844459059525
1	BGRU-CRF	0.9999646437492582	66	51	128	30	7	22	121	1	506.8333333333333	0.2413793103448276	0.0546875	0.08917197452229299	0.04340677408747123
1	BGRU-CRF	0.9999724643088853	66	51	128	26	7	18	121	1	506.8333333333333	0.28	0.0546875	0.0915032679738562	0.03551463334429464
1	BGRU-CRF	0.9999785550515792	66	51	128	23	7	15	121	1	506.8333333333333	0.3181818181818182	0.0546875	0.09333333333333334	0.029595527786912202
1	BGRU-CRF	0.999983298578152	66	51	128	22	7	15	121	0	506.8333333333333	0.3181818181818182	0.0546875	0.09333333333333334	0.029595527786912202
1	BGRU-CRF	0.9999869928715335	66	51	128	19	6	13	122	0	506.8333333333333	0.3157894736842105	0.046875	0.08163265306122448	0.025649457415323908
1	BGRU-CRF	0.9999898700090192	66	51	128	15	5	10	123	0	506.8333333333333	0.3333333333333333	0.0390625	0.06993006993006994	0.019730351857941468
1	BGRU-CRF	0.9999921107374138	66	51	128	13	5	8	123	0	506.8333333333333	0.38461538461538464	0.0390625	0.07092198581560284	0.015784281486353174
1	BGRU-CRF	0.9999938558253978	66	51	128	11	5	6	123	0	506.8333333333333	0.45454545454545453	0.0390625	0.07194244604316546	0.011838211114764881
1	BGRU-CRF	0.9999952149055051	66	51	128	10	5	5	123	0	506.8333333333333	0.5	0.0390625	0.07246376811594203	0.009865175928970734
1	BGRU-CRF	0.9999962733607158	66	51	128	10	5	5	123	0	506.8333333333333	0.5	0.0390625	0.07246376811594203	0.009865175928970734
1	BGRU-CRF	0.9999970976880148	66	51	128	9	5	4	123	0	506.8333333333333	0.5555555555555556	0.0390625	0.072992700729927	0.007892140743176587
1	BGRU-CRF	0.999997739675702	66	51	128	7	3	4	125	0	506.8333333333333	0.42857142857142855	0.0234375	0.044444444444444446	0.007892140743176587
1	BGRU-CRF	0.9999982396567868	66	51	128	6	2	4	126	0	506.8333333333333	0.3333333333333333	0.015625	0.029850746268656716	0.007892140743176587
1	BGRU-CRF	0.999998629042793	66	51	128	5	2	3	126	0	506.8333333333333	0.4	0.015625	0.03007518796992481	0.005919105557382441
1	BGRU-CRF	0.9999989322971299	66	51	128	2	1	1	127	0	506.8333333333333	0.5	0.0078125	0.015384615384615385	0.0019730351857941467
1	BGRU-CRF	0.9999991684719722	66	51	128	1	0	1	128	0	506.8333333333333	0.0	0.0	0.0	0.0019730351857941467
1	TCN-CRF	0.01	66	51	128	2471	85	2373	43	13	506.8333333333333	0.03458096013018715	0.6640625	0.065738592420727	4.68201249588951
1	TCN-CRF	0.060000000000000005	66	51	128	1814	82	1720	46	12	506.8333333333333	0.04550499445061043	0.640625	0.0849740932642487	3.3936205195659324
1	TCN-CRF	0.11	66	51	128	1601	81	1508	47	12	506.8333333333333	0.050975456261799876	0.6328125	0.09435061153174142	2.9753370601775733
1	TCN-CRF	0.16000000000000003	66	51	128	1478	79	1387	49	12	506.8333333333333	0.0538881309686221	0.6171875	0.09912170639899624	2.7365998026964817
1	TCN-CRF	0.21000000000000002	66	51	128	1376	78	1287	50	11	506.8333333333333	0.05714285714285714	0.609375	0.10448760884125921	2.539296284117067
1	TCN-CRF	0.26	66	51	128	1303	78	1214	50	11	506.8333333333333	0.06037151702786378	0.609375	0.10985915492957747	2.3952647155540943
1	TCN-CRF	0.31000000000000005	66	51	128	1235	77	1147	51	11	506.8333333333333	0.06290849673202614	0.6015625	0.11390532544378698	2.2630713581058863
1	TCN-CRF	0.36000000000000004	66	51	128	1171	77	1083	51	11	506.8333333333333	0.06637931034482758	0.6015625	0.11956521739130435	2.136797106215061
1	TCN-CRF	0.41000000000000003	66	51	128	1126	76	1039	52	11	506.8333333333333	0.06816143497757847	0.59375	0.12228479485116653	2.0499835580401187
1	TCN-CRF	0.46	66	51	128	1081	75	995	53	11	506.8333333333333	0.07009345794392523	0.5859375	0.12520868113522537	1.963170009865176
1	TCN-CRF	0.51	66	51	128	1038	74	953	54	11	506.8333333333333	0.07205452775073028	0.578125	0.12813852813852813	1.8803025320618219
1	TCN-CRF	0.56	66	51	128	990	73	906	55	11	506.8333333333333	0.0745658835546476	0.5703125	0.13188798554652212	1.7875698783294969
1	TCN-CRF	0.6100000000000001	66	51	128	955	72	872	56	11	506.8333333333333	0.07627118644067797	0.5625	0.13432835820895522	1.720486682012496
1	TCN-CRF	0.66	66	51	128	918	71	836	57	11	506.8333333333333	0.0782800441014333	0.5546875	0.13719806763285025	1.6494574153239068
1	TCN-CRF	0.7100000000000001	66	51	128	879	71	797	57	11	506.8333333333333	0.08179723502304148	0.5546875	0.142570281124498	1.572509043077935
1	TCN-CRF	0.76	66	51	128	835	69	755	59	11	506.8333333333333	0.08373786407766991	0.5390625	0.14495798319327732	1.4896415652745807
1	TCN-CRF	0.81	66	51	128	784	68	705	60	11	506.8333333333333	0.08796895213454076	0.53125	0.1509433962264151	1.3909898059848735
1	TCN-CRF	0.8600000000000001	66	51	128	714	66	637	62	11	506.8333333333333	0.09388335704125178	0.515625	0.1588447653429603	1.2568234133508716
1	TCN-CRF	0.91	66	51	128	642	64	567	64	11	506.8333333333333	0.10142630744849446	0.5	0.1686429512516469	1.1187109503452812
1	TCN-CRF	0.9525741268224334	66	51	128	541	58	472	70	11	506.8333333333333	0.10943396226415095	0.453125	0.1762917933130699	0.9312726076948372
1	TCN-CRF	0.9626731126558706	66	51	128	491	55	426	73	10	506.8333333333333	0.11434511434511435	0.4296875	0.180623973727422	0.8405129891483065
1	TCN-CRF	0.9706877692486436	66	51	128	466	55	401	73	10	506.8333333333333	0.1206140350877193	0.4296875	0.18835616438356165	0.7911871095034528
1	TCN-CRF	0.9770226300899744	66	51	128	428	53	365	75	10	506.8333333333333	0.12679425837320574	0.4140625	0.19413919413919414	0.7201578428148636
1	TCN-CRF	0.9820137900379085	66	51	128	403	52	342	76	9	506.8333333333333	0.1319796954314721	0.40625	0.19923371647509577	0.6747780335415982
1	TCN-CRF	0.9859363729567544	66	51	128	384	49	326	79	9	506.8333333333333	0.13066666666666665	0.3828125	0.19483101391650098	0.6432094705688919
1	TCN-CRF	0.9890130573694068	66	51	128	362	49	304	79	9	506.8333333333333	0.1388101983002833	0.3828125	0.20374220374220375	0.5998026964814206
1	TCN-CRF	0.991422514586288	66	51	128	344	46	290	82	8	506.8333333333333	0.13690476190476192	0.359375	0.19827586206896552	0.5721802038803026
1	TCN-CRF	0.9933071490757153	66	51	128	325	44	273	84	8	506.8333333333333	0.138801261829653	0.34375	0.19775280898876405	0.5386386057218021
1	TCN-CRF	0.9947798743064417	66	51	128	306	41	257	87	8	506.8333333333333	0.13758389261744966	0.3203125	0.19248826291079812	0.5070700427490957
1	TCN-CRF	0.995929862284104	66	51	128	288	40	240	88	8	506.8333333333333	0.14285714285714285	0.3125	0.19607843137254902	0.47352844459059523
1	TCN-CRF	0.9968273171575148	66	51	128	258	40	211	88	7	506.8333333333333	0.1593625498007968	0.3125	0.21108179419525067	0.416310424202565
1	TCN-CRF	0.9975273768433653	66	51	128	241	38	198	90	5	506.8333333333333	0.16101694915254236	0.296875	0.2087912087912088	0.39066096678724105
1	TCN-CRF	0.9980732653366725	66	51	128	221	35	181	93	5	506.8333333333333	0.16203703703703703	0.2734375	0.20348837209302326	0.35711936862874055
1	TCN-CRF	0.998498817743263	66	51	128	208	33	170	95	5	506.8333333333333	0.1625615763546798	0.2578125	0.19939577039274925	0.33541598158500496
1	TCN-CRF	0.9988304897349445	66	51	128	188	33	150	95	5	506.8333333333333	0.18032786885245902	0.2578125	0.21221864951768488	0.295955277869122
1	TCN-CRF	0.9990889488055994	66	51	128	171	31	135	97	5	506.8333333333333	0.18674698795180722	0.2421875	0.2108843537414966	0.2663597500822098
1	TCN-CRF	0.9992903296008995	66	51	128	153	28	121	100	4	506.8333333333333	0.18791946308724833	0.21875	0.20216606498194944	0.23873725748109176
1	TCN-CRF	0.9994472213630764	66	51	128	141	26	111	102	4	506.8333333333333	0.1897810218978102	0.203125	0.19622641509433963	0.21900690562315028
1	TCN-CRF	0.9995694429186754	66	51	128	130	24	102	104	4	506.8333333333333	0.19047619047619047	0.1875	0.1889763779527559	0.20124958895100298
1	TCN-CRF	0.9996646498695336	66	51	128	122	22	96	106	4	506.8333333333333	0.1864406779661017	0.171875	0.17886178861788618	0.1894113778362381
1	TCN-CRF	0.9997388096809043	66	51	128	116	18	95	110	3	506.8333333333333	0.1592920353982301	0.140625	0.14937759336099585	0.18743834265044393
1	TCN-CRF	0.9997965730219448	66	51	128	103	14	86	114	3	506.8333333333333	0.14	0.109375	0.12280701754385964	0.16968102597829662
1	TCN-CRF	0.9998415637808975	66	51	128	96	12	81	116	3	506.8333333333333	0.12903225806451613	0.09375	0.1085972850678733	0.15981585004932589
1	TCN-CRF	0.9998766054240137	66	51	128	89	11	75	117	3	506.8333333333333	0.12790697674418605	0.0859375	0.102803738317757	0.147977638934561
1	TCN-CRF	0.9999038975845005	66	51	128	80	9	68	119	3	506.8333333333333	0.11688311688311688	0.0703125	0.08780487804878048	0.13416639263400199
1	TCN-CRF	0.9999251537724895	66	51	128	73	7	63	121	3	506.8333333333333	0.1	0.0546875	0.0707070707070707	0.12430121670503125
1	TCN-CRF	0.9999417087343389	66	51	128	66	6	57	122	3	506.8333333333333	0.09523809523809523	0.046875	0.06282722513089005	0.11246300559026637
1	TCN-CRF	0.9999546021312976	66	51	128	59	6	50	122	3	506.8333333333333	0.10714285714285714	0.046875	0.06521739130434782	0.09865175928970733
1	TCN-CRF	0.9999646437492582	66	51	128	52	6	43	122	3	506.8333333333333	0.12244897959183673	0.046875	0.06779661016949153	0.08484051298914831
1	TCN-CRF	0.9999724643088853	66	51	128	48	4	41	124	3	506.8333333333333	0.08888888888888889	0.03125	0.046242774566473986	0.08089444261756001
1	TCN-CRF	0.9999785550515792	66	51	128	45	4	38	124	3	506.8333333333333	0.09523809523809523	0.03125	0.047058823529411764	0.07497533706017757
1	TCN-CRF	0.999983298578152	66	51	128	43	3	37	125	3	506.8333333333333	0.075	0.0234375	0.03571428571428571	0.07300230187438343
1	TCN-CRF	0.9999869928715335	66	51	128	43	3	37	125	3	506.8333333333333	0.075	0.0234375	0.03571428571428571	0.07300230187438343
1	TCN-CRF	0.9999898700090192	66	51	128	40	3	35	125	2	506.8333333333333	0.07894736842105263	0.0234375	0.03614457831325301	0.06905623150279513
1	TCN-CRF	0.9999921107374138	66	51	128	36	1	33	127	2	506.8333333333333	0.029411764705882353	0.0078125	0.012345679012345678	0.06511016113120684
1	TCN-CRF	0.9999938558253978	66	51	128	33	0	31	128	2	506.8333333333333	0.0	0.0	0.0	0.061164090759618546
1	TCN-CRF	0.9999952149055051	66	51	128	30	0	29	128	1	506.8333333333333	0.0	0.0	0.0	0.057218020388030255
1	TCN-CRF	0.9999962733607158	66	51	128	30	0	29	128	1	506.8333333333333	0.0	0.0	0.0	0.057218020388030255
1	TCN-CRF	0.9999970976880148	66	51	128	28	0	27	128	1	506.8333333333333	0.0	0.0	0.0	0.053271950016441964
1	TCN-CRF	0.999997739675702	66	51	128	28	0	27	128	1	506.8333333333333	0.0	0.0	0.0	0.053271950016441964
1	TCN-CRF	0.9999982396567868	66	51	128	24	0	23	128	1	506.8333333333333	0.0	0.0	0.0	0.045379809273265376
1	TCN-CRF	0.999998629042793	66	51	128	23	0	22	128	1	506.8333333333333	0.0	0.0	0.0	0.04340677408747123
1	TCN-CRF	0.9999989322971299	66	51	128	23	0	22	128	1	506.8333333333333	0.0	0.0	0.0	0.04340677408747123
1	TCN-CRF	0.9999991684719722	66	51	128	21	0	20	128	1	506.8333333333333	0.0	0.0	0.0	0.039460703715882936
1	BLSTM-2H	0.01	66	51	128	1766	79	1671	49	16	506.8333333333333	0.045142857142857144	0.6171875	0.08413205537806177	3.2969417954620193
1	BLSTM-2H	0.060000000000000005	66	51	128	1270	77	1182	51	11	506.8333333333333	0.06115965051628276	0.6015625	0.1110310021629416	2.3321275896086813
1	BLSTM-2H	0.11	66	51	128	1134	71	1052	57	11	506.8333333333333	0.06322350845948353	0.5546875	0.1135091926458833	2.0756330154554425
1	BLSTM-2H	0.16000000000000003	66	51	128	1038	63	966	65	9	506.8333333333333	0.061224489795918366	0.4921875	0.10890233362143474	1.9059519894771457
1	BLSTM-2H	0.21000000000000002	66	51	128	958	61	888	67	9	506.8333333333333	0.0642781875658588	0.4765625	0.11327762302692665	1.7520552449852023
1	BLSTM-2H	0.26	66	51	128	888	60	819	68	9	506.8333333333333	0.06825938566552901	0.46875	0.11916583912611718	1.6159158171654062
1	BLSTM-2H	0.31000000000000005	66	51	128	828	61	758	67	9	506.8333333333333	0.07448107448107448	0.4765625	0.12882787750791974	1.4955606708319633
1	BLSTM-2H	0.36000000000000004	66	51	128	778	60	709	68	9	506.8333333333333	0.07802340702210664	0.46875	0.13377926421404682	1.39888194672805
1	BLSTM-2H	0.41000000000000003	66	51	128	721	57	655	71	9	506.8333333333333	0.0800561797752809	0.4453125	0.1357142857142857	1.2923380466951662
1	BLSTM-2H	0.46	66	51	128	689	55	625	73	9	506.8333333333333	0.08088235294117647	0.4296875	0.13613861386138615	1.2331469911213417
1	BLSTM-2H	0.51	66	51	128	654	55	591	73	8	506.8333333333333	0.08513931888544891	0.4296875	0.1421188630490956	1.1660637948043406
1	BLSTM-2H	0.56	66	51	128	629	54	567	74	8	506.8333333333333	0.08695652173913043	0.421875	0.14419225634178906	1.1187109503452812
1	BLSTM-2H	0.6100000000000001	66	51	128	593	54	531	74	8	506.8333333333333	0.09230769230769231	0.421875	0.1514726507713885	1.047681683656692
1	BLSTM-2H	0.66	66	51	128	558	50	500	78	8	506.8333333333333	0.09090909090909091	0.390625	0.14749262536873156	0.9865175928970734
1	BLSTM-2H	0.7100000000000001	66	51	128	519	50	461	78	8	506.8333333333333	0.09784735812133072	0.390625	0.1564945226917058	0.9095692206511017
1	BLSTM-2H	0.76	66	51	128	481	50	423	78	8	506.8333333333333	0.10570824524312897	0.390625	0.16638935108153077	0.8345938835909241
1	BLSTM-2H	0.81	66	51	128	442	46	388	82	8	506.8333333333333	0.10599078341013825	0.359375	0.16370106761565836	0.765537652088129
1	BLSTM-2H	0.8600000000000001	66	51	128	394	44	342	84	8	506.8333333333333	0.11398963730569948	0.34375	0.17120622568093385	0.6747780335415982
1	BLSTM-2H	0.91	66	51	128	330	40	283	88	7	506.8333333333333	0.1238390092879257	0.3125	0.17738359201773837	0.5583689575797435
1	BLSTM-2H	0.9525741268224334	66	51	128	260	34	219	94	7	506.8333333333333	0.13438735177865613	0.265625	0.1784776902887139	0.4320947056889181
1	BLSTM-2H	0.9626731126558706	66	51	128	230	32	192	96	6	506.8333333333333	0.14285714285714285	0.25	0.18181818181818182	0.3788227556724762
1	BLSTM-2H	0.9706877692486436	66	51	128	202	32	164	96	6	506.8333333333333	0.16326530612244897	0.25	0.19753086419753085	0.32357777047024006
1	BLSTM-2H	0.9770226300899744	66	51	128	169	31	133	97	5	506.8333333333333	0.18902439024390244	0.2421875	0.21232876712328766	0.2624136797106215
1	BLSTM-2H	0.9820137900379085	66	51	128	143	29	109	99	5	506.8333333333333	0.21014492753623187	0.2265625	0.21804511278195488	0.215060835251562
1	BLSTM-2H	0.9859363729567544	66	51	128	125	27	93	101	5	506.8333333333333	0.225	0.2109375	0.21774193548387097	0.18349227227885564
1	BLSTM-2H	0.9890130573694068	66	51	128	100	23	73	105	4	506.8333333333333	0.23958333333333334	0.1796875	0.20535714285714285	0.14403156856297272
1	BLSTM-2H	0.991422514586288	66	51	128	82	18	61	110	3	506.8333333333333	0.22784810126582278	0.140625	0.17391304347826086	0.12035514633344295
1	BLSTM-2H	0.9933071490757153	66	51	128	69	17	49	111	3	506.8333333333333	0.25757575757575757	0.1328125	0.17525773195876287	0.09667872410391319
1	BLSTM-2H	0.9947798743064417	66	51	128	60	15	42	113	3	506.8333333333333	0.2631578947368421	0.1171875	0.16216216216216217	0.08286747780335417
1	BLSTM-2H	0.995929862284104	66	51	128	50	14	34	114	2	506.8333333333333	0.2916666666666667	0.109375	0.1590909090909091	0.06708319631700099
1	BLSTM-2H	0.9968273171575148	66	51	128	32	8	23	120	1	506.8333333333333	0.25806451612903225	0.0625	0.10062893081761007	0.045379809273265376
1	BLSTM-2H	0.9975273768433653	66	51	128	26	7	18	121	1	506.8333333333333	0.28	0.0546875	0.0915032679738562	0.03551463334429464
1	BLSTM-2H	0.9980732653366725	66	51	128	17	5	11	123	1	506.8333333333333	0.3125	0.0390625	0.06944444444444445	0.021703387043735613
1	BLSTM-2H	0.998498817743263	66	51	128	11	3	7	125	1	506.8333333333333	0.3	0.0234375	0.043478260869565216	0.013811246300559027
1	BLSTM-2H	0.9988304897349445	66	51	128	4	2	1	126	1	506.8333333333333	0.6666666666666666	0.015625	0.030534351145038167	0.0019730351857941467
1	BLSTM-2H	0.9990889488055994	66	51	128	3	2	0	126	1	506.8333333333333	1.0	0.015625	0.03076923076923077	0.0
1	BLSTM-2H	0.9992903296008995	66	51	128	2	1	0	127	1	506.8333333333333	1.0	0.0078125	0.015503875968992248	0.0
1	BLSTM-2H	0.9994472213630764	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9995694429186754	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9996646498695336	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9997388096809043	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9997965730219448	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9998415637808975	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9998766054240137	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9999038975845005	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9999251537724895	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9999417087343389	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9999546021312976	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9999646437492582	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9999724643088853	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
1	BLSTM-2H	0.9999785550515792	66	51	128	0	0	0	128	0	506.8333333333333		0.0	0.0	0.0
