subject	role	exists	bytes	relative_path
sub-98	scan_metadata	True	93	sub-98/sub-98_scans.tsv
sub-98	headband_channels	True	237	sub-98/eeg/sub-98_task-Sleep_acq-headband_channels.tsv
sub-98	headband_sidecar	True	513	sub-98/eeg/sub-98_task-Sleep_acq-headband_eeg.json
sub-98	headband_events_json	True	837	sub-98/eeg/sub-98_task-Sleep_acq-headband_events.json
sub-98	headband_events_tsv	True	26415	sub-98/eeg/sub-98_task-Sleep_acq-headband_events.tsv
sub-98	psg_channels	True	265	sub-98/eeg/sub-98_task-Sleep_acq-psg_channels.tsv
sub-98	psg_sidecar	True	497	sub-98/eeg/sub-98_task-Sleep_acq-psg_eeg.json
sub-98	psg_events_json	True	1022	sub-98/eeg/sub-98_task-Sleep_acq-psg_events.json
sub-98	psg_events_tsv	True	28227	sub-98/eeg/sub-98_task-Sleep_acq-psg_events.tsv
sub-99	scan_metadata	True	93	sub-99/sub-99_scans.tsv
sub-99	headband_channels	True	237	sub-99/eeg/sub-99_task-Sleep_acq-headband_channels.tsv
sub-99	headband_sidecar	True	513	sub-99/eeg/sub-99_task-Sleep_acq-headband_eeg.json
sub-99	headband_events_json	True	837	sub-99/eeg/sub-99_task-Sleep_acq-headband_events.json
sub-99	headband_events_tsv	True	31453	sub-99/eeg/sub-99_task-Sleep_acq-headband_events.tsv
sub-99	psg_channels	True	265	sub-99/eeg/sub-99_task-Sleep_acq-psg_channels.tsv
sub-99	psg_sidecar	True	497	sub-99/eeg/sub-99_task-Sleep_acq-psg_eeg.json
sub-99	psg_events_json	True	1022	sub-99/eeg/sub-99_task-Sleep_acq-psg_events.json
sub-99	psg_events_tsv	True	33579	sub-99/eeg/sub-99_task-Sleep_acq-psg_events.tsv
sub-100	scan_metadata	True	95	sub-100/sub-100_scans.tsv
sub-100	headband_channels	True	237	sub-100/eeg/sub-100_task-Sleep_acq-headband_channels.tsv
sub-100	headband_sidecar	True	513	sub-100/eeg/sub-100_task-Sleep_acq-headband_eeg.json
sub-100	headband_events_json	True	837	sub-100/eeg/sub-100_task-Sleep_acq-headband_events.json
sub-100	headband_events_tsv	True	29265	sub-100/eeg/sub-100_task-Sleep_acq-headband_events.tsv
sub-100	psg_channels	True	265	sub-100/eeg/sub-100_task-Sleep_acq-psg_channels.tsv
sub-100	psg_sidecar	True	497	sub-100/eeg/sub-100_task-Sleep_acq-psg_eeg.json
sub-100	psg_events_json	True	1022	sub-100/eeg/sub-100_task-Sleep_acq-psg_events.json
sub-100	psg_events_tsv	True	31267	sub-100/eeg/sub-100_task-Sleep_acq-psg_events.tsv
sub-101	scan_metadata	True	95	sub-101/sub-101_scans.tsv
sub-101	headband_channels	True	237	sub-101/eeg/sub-101_task-Sleep_acq-headband_channels.tsv
sub-101	headband_sidecar	True	513	sub-101/eeg/sub-101_task-Sleep_acq-headband_eeg.json
sub-101	headband_events_json	True	837	sub-101/eeg/sub-101_task-Sleep_acq-headband_events.json
sub-101	headband_events_tsv	True	27437	sub-101/eeg/sub-101_task-Sleep_acq-headband_events.tsv
sub-101	psg_channels	True	265	sub-101/eeg/sub-101_task-Sleep_acq-psg_channels.tsv
sub-101	psg_sidecar	True	497	sub-101/eeg/sub-101_task-Sleep_acq-psg_eeg.json
sub-101	psg_events_json	True	1022	sub-101/eeg/sub-101_task-Sleep_acq-psg_events.json
sub-101	psg_events_tsv	True	29315	sub-101/eeg/sub-101_task-Sleep_acq-psg_events.tsv
sub-102	scan_metadata	True	95	sub-102/sub-102_scans.tsv
sub-102	headband_channels	True	237	sub-102/eeg/sub-102_task-Sleep_acq-headband_channels.tsv
sub-102	headband_sidecar	True	513	sub-102/eeg/sub-102_task-Sleep_acq-headband_eeg.json
sub-102	headband_events_json	True	837	sub-102/eeg/sub-102_task-Sleep_acq-headband_events.json
sub-102	headband_events_tsv	True	28275	sub-102/eeg/sub-102_task-Sleep_acq-headband_events.tsv
sub-102	psg_channels	True	265	sub-102/eeg/sub-102_task-Sleep_acq-psg_channels.tsv
sub-102	psg_sidecar	True	497	sub-102/eeg/sub-102_task-Sleep_acq-psg_eeg.json
sub-102	psg_events_json	True	1022	sub-102/eeg/sub-102_task-Sleep_acq-psg_events.json
sub-102	psg_events_tsv	True	30212	sub-102/eeg/sub-102_task-Sleep_acq-psg_events.tsv
sub-103	scan_metadata	True	95	sub-103/sub-103_scans.tsv
sub-103	headband_channels	True	237	sub-103/eeg/sub-103_task-Sleep_acq-headband_channels.tsv
sub-103	headband_sidecar	True	513	sub-103/eeg/sub-103_task-Sleep_acq-headband_eeg.json
sub-103	headband_events_json	True	837	sub-103/eeg/sub-103_task-Sleep_acq-headband_events.json
sub-103	headband_events_tsv	True	25127	sub-103/eeg/sub-103_task-Sleep_acq-headband_events.tsv
sub-103	psg_channels	True	369	sub-103/eeg/sub-103_task-Sleep_acq-psg_channels.tsv
sub-103	psg_sidecar	True	498	sub-103/eeg/sub-103_task-Sleep_acq-psg_eeg.json
sub-103	psg_events_json	True	1022	sub-103/eeg/sub-103_task-Sleep_acq-psg_events.json
sub-103	psg_events_tsv	True	26855	sub-103/eeg/sub-103_task-Sleep_acq-psg_events.tsv
sub-104	scan_metadata	True	95	sub-104/sub-104_scans.tsv
sub-104	headband_channels	True	237	sub-104/eeg/sub-104_task-Sleep_acq-headband_channels.tsv
sub-104	headband_sidecar	True	513	sub-104/eeg/sub-104_task-Sleep_acq-headband_eeg.json
sub-104	headband_events_json	True	837	sub-104/eeg/sub-104_task-Sleep_acq-headband_events.json
sub-104	headband_events_tsv	True	24557	sub-104/eeg/sub-104_task-Sleep_acq-headband_events.tsv
sub-104	psg_channels	True	369	sub-104/eeg/sub-104_task-Sleep_acq-psg_channels.tsv
sub-104	psg_sidecar	True	498	sub-104/eeg/sub-104_task-Sleep_acq-psg_eeg.json
sub-104	psg_events_json	True	1022	sub-104/eeg/sub-104_task-Sleep_acq-psg_events.json
sub-104	psg_events_tsv	True	26244	sub-104/eeg/sub-104_task-Sleep_acq-psg_events.tsv
sub-105	scan_metadata	True	95	sub-105/sub-105_scans.tsv
sub-105	headband_channels	True	237	sub-105/eeg/sub-105_task-Sleep_acq-headband_channels.tsv
sub-105	headband_sidecar	True	513	sub-105/eeg/sub-105_task-Sleep_acq-headband_eeg.json
sub-105	headband_events_json	True	837	sub-105/eeg/sub-105_task-Sleep_acq-headband_events.json
sub-105	headband_events_tsv	True	28576	sub-105/eeg/sub-105_task-Sleep_acq-headband_events.tsv
sub-105	psg_channels	True	369	sub-105/eeg/sub-105_task-Sleep_acq-psg_channels.tsv
sub-105	psg_sidecar	True	498	sub-105/eeg/sub-105_task-Sleep_acq-psg_eeg.json
sub-105	psg_events_json	True	1022	sub-105/eeg/sub-105_task-Sleep_acq-psg_events.json
sub-105	psg_events_tsv	True	30546	sub-105/eeg/sub-105_task-Sleep_acq-psg_events.tsv
sub-106	scan_metadata	True	95	sub-106/sub-106_scans.tsv
sub-106	headband_channels	True	237	sub-106/eeg/sub-106_task-Sleep_acq-headband_channels.tsv
sub-106	headband_sidecar	True	513	sub-106/eeg/sub-106_task-Sleep_acq-headband_eeg.json
sub-106	headband_events_json	True	837	sub-106/eeg/sub-106_task-Sleep_acq-headband_events.json
sub-106	headband_events_tsv	True	25727	sub-106/eeg/sub-106_task-Sleep_acq-headband_events.tsv
sub-106	psg_channels	True	369	sub-106/eeg/sub-106_task-Sleep_acq-psg_channels.tsv
sub-106	psg_sidecar	True	498	sub-106/eeg/sub-106_task-Sleep_acq-psg_eeg.json
sub-106	psg_events_json	True	1022	sub-106/eeg/sub-106_task-Sleep_acq-psg_events.json
sub-106	psg_events_tsv	True	27491	sub-106/eeg/sub-106_task-Sleep_acq-psg_events.tsv
sub-107	scan_metadata	True	95	sub-107/sub-107_scans.tsv
sub-107	headband_channels	True	237	sub-107/eeg/sub-107_task-Sleep_acq-headband_channels.tsv
sub-107	headband_sidecar	True	513	sub-107/eeg/sub-107_task-Sleep_acq-headband_eeg.json
sub-107	headband_events_json	True	837	sub-107/eeg/sub-107_task-Sleep_acq-headband_events.json
sub-107	headband_events_tsv	True	27946	sub-107/eeg/sub-107_task-Sleep_acq-headband_events.tsv
sub-107	psg_channels	True	369	sub-107/eeg/sub-107_task-Sleep_acq-psg_channels.tsv
sub-107	psg_sidecar	True	498	sub-107/eeg/sub-107_task-Sleep_acq-psg_eeg.json
sub-107	psg_events_json	True	1022	sub-107/eeg/sub-107_task-Sleep_acq-psg_events.json
sub-107	psg_events_tsv	True	29859	sub-107/eeg/sub-107_task-Sleep_acq-psg_events.tsv
sub-108	scan_metadata	True	95	sub-108/sub-108_scans.tsv
sub-108	headband_channels	True	237	sub-108/eeg/sub-108_task-Sleep_acq-headband_channels.tsv
sub-108	headband_sidecar	True	513	sub-108/eeg/sub-108_task-Sleep_acq-headband_eeg.json
sub-108	headband_events_json	True	837	sub-108/eeg/sub-108_task-Sleep_acq-headband_events.json
sub-108	headband_events_tsv	True	29428	sub-108/eeg/sub-108_task-Sleep_acq-headband_events.tsv
sub-108	psg_channels	True	369	sub-108/eeg/sub-108_task-Sleep_acq-psg_channels.tsv
sub-108	psg_sidecar	True	498	sub-108/eeg/sub-108_task-Sleep_acq-psg_eeg.json
sub-108	psg_events_json	True	1022	sub-108/eeg/sub-108_task-Sleep_acq-psg_events.json
sub-108	psg_events_tsv	True	31437	sub-108/eeg/sub-108_task-Sleep_acq-psg_events.tsv
sub-109	scan_metadata	True	95	sub-109/sub-109_scans.tsv
sub-109	headband_channels	True	93	sub-109/eeg/sub-109_task-Sleep_acq-headband_channels.tsv
sub-109	headband_sidecar	True	513	sub-109/eeg/sub-109_task-Sleep_acq-headband_eeg.json
sub-109	headband_events_json	True	837	sub-109/eeg/sub-109_task-Sleep_acq-headband_events.json
sub-109	headband_events_tsv	True	24677	sub-109/eeg/sub-109_task-Sleep_acq-headband_events.tsv
sub-109	psg_channels	True	349	sub-109/eeg/sub-109_task-Sleep_acq-psg_channels.tsv
sub-109	psg_sidecar	True	498	sub-109/eeg/sub-109_task-Sleep_acq-psg_eeg.json
sub-109	psg_events_json	True	1022	sub-109/eeg/sub-109_task-Sleep_acq-psg_events.json
sub-109	psg_events_tsv	True	26371	sub-109/eeg/sub-109_task-Sleep_acq-psg_events.tsv
sub-110	scan_metadata	True	95	sub-110/sub-110_scans.tsv
sub-110	headband_channels	True	93	sub-110/eeg/sub-110_task-Sleep_acq-headband_channels.tsv
sub-110	headband_sidecar	True	513	sub-110/eeg/sub-110_task-Sleep_acq-headband_eeg.json
sub-110	headband_events_json	True	837	sub-110/eeg/sub-110_task-Sleep_acq-headband_events.json
sub-110	headband_events_tsv	True	27991	sub-110/eeg/sub-110_task-Sleep_acq-headband_events.tsv
sub-110	psg_channels	True	369	sub-110/eeg/sub-110_task-Sleep_acq-psg_channels.tsv
sub-110	psg_sidecar	True	498	sub-110/eeg/sub-110_task-Sleep_acq-psg_eeg.json
sub-110	psg_events_json	True	1022	sub-110/eeg/sub-110_task-Sleep_acq-psg_events.json
sub-110	psg_events_tsv	True	29891	sub-110/eeg/sub-110_task-Sleep_acq-psg_events.tsv
sub-111	scan_metadata	True	95	sub-111/sub-111_scans.tsv
sub-111	headband_channels	True	93	sub-111/eeg/sub-111_task-Sleep_acq-headband_channels.tsv
sub-111	headband_sidecar	True	513	sub-111/eeg/sub-111_task-Sleep_acq-headband_eeg.json
sub-111	headband_events_json	True	837	sub-111/eeg/sub-111_task-Sleep_acq-headband_events.json
sub-111	headband_events_tsv	True	28218	sub-111/eeg/sub-111_task-Sleep_acq-headband_events.tsv
sub-111	psg_channels	True	369	sub-111/eeg/sub-111_task-Sleep_acq-psg_channels.tsv
sub-111	psg_sidecar	True	498	sub-111/eeg/sub-111_task-Sleep_acq-psg_eeg.json
sub-111	psg_events_json	True	1022	sub-111/eeg/sub-111_task-Sleep_acq-psg_events.json
sub-111	psg_events_tsv	True	30154	sub-111/eeg/sub-111_task-Sleep_acq-psg_events.tsv
sub-112	scan_metadata	True	95	sub-112/sub-112_scans.tsv
sub-112	headband_channels	True	93	sub-112/eeg/sub-112_task-Sleep_acq-headband_channels.tsv
sub-112	headband_sidecar	True	513	sub-112/eeg/sub-112_task-Sleep_acq-headband_eeg.json
sub-112	headband_events_json	True	837	sub-112/eeg/sub-112_task-Sleep_acq-headband_events.json
sub-112	headband_events_tsv	True	26957	sub-112/eeg/sub-112_task-Sleep_acq-headband_events.tsv
sub-112	psg_channels	True	369	sub-112/eeg/sub-112_task-Sleep_acq-psg_channels.tsv
sub-112	psg_sidecar	True	498	sub-112/eeg/sub-112_task-Sleep_acq-psg_eeg.json
sub-112	psg_events_json	True	1022	sub-112/eeg/sub-112_task-Sleep_acq-psg_events.json
sub-112	psg_events_tsv	True	28805	sub-112/eeg/sub-112_task-Sleep_acq-psg_events.tsv
sub-113	scan_metadata	True	95	sub-113/sub-113_scans.tsv
sub-113	headband_channels	True	93	sub-113/eeg/sub-113_task-Sleep_acq-headband_channels.tsv
sub-113	headband_sidecar	True	513	sub-113/eeg/sub-113_task-Sleep_acq-headband_eeg.json
sub-113	headband_events_json	True	837	sub-113/eeg/sub-113_task-Sleep_acq-headband_events.json
sub-113	headband_events_tsv	True	27496	sub-113/eeg/sub-113_task-Sleep_acq-headband_events.tsv
sub-113	psg_channels	True	369	sub-113/eeg/sub-113_task-Sleep_acq-psg_channels.tsv
sub-113	psg_sidecar	True	498	sub-113/eeg/sub-113_task-Sleep_acq-psg_eeg.json
sub-113	psg_events_json	True	1022	sub-113/eeg/sub-113_task-Sleep_acq-psg_events.json
sub-113	psg_events_tsv	True	29382	sub-113/eeg/sub-113_task-Sleep_acq-psg_events.tsv
sub-114	scan_metadata	True	95	sub-114/sub-114_scans.tsv
sub-114	headband_channels	True	93	sub-114/eeg/sub-114_task-Sleep_acq-headband_channels.tsv
sub-114	headband_sidecar	True	513	sub-114/eeg/sub-114_task-Sleep_acq-headband_eeg.json
sub-114	headband_events_json	True	837	sub-114/eeg/sub-114_task-Sleep_acq-headband_events.json
sub-114	headband_events_tsv	True	27376	sub-114/eeg/sub-114_task-Sleep_acq-headband_events.tsv
sub-114	psg_channels	True	369	sub-114/eeg/sub-114_task-Sleep_acq-psg_channels.tsv
sub-114	psg_sidecar	True	498	sub-114/eeg/sub-114_task-Sleep_acq-psg_eeg.json
sub-114	psg_events_json	True	1022	sub-114/eeg/sub-114_task-Sleep_acq-psg_events.json
sub-114	psg_events_tsv	True	29253	sub-114/eeg/sub-114_task-Sleep_acq-psg_events.tsv
sub-115	scan_metadata	True	95	sub-115/sub-115_scans.tsv
sub-115	headband_channels	True	93	sub-115/eeg/sub-115_task-Sleep_acq-headband_channels.tsv
sub-115	headband_sidecar	True	513	sub-115/eeg/sub-115_task-Sleep_acq-headband_eeg.json
sub-115	headband_events_json	True	837	sub-115/eeg/sub-115_task-Sleep_acq-headband_events.json
sub-115	headband_events_tsv	True	25126	sub-115/eeg/sub-115_task-Sleep_acq-headband_events.tsv
sub-115	psg_channels	True	369	sub-115/eeg/sub-115_task-Sleep_acq-psg_channels.tsv
sub-115	psg_sidecar	True	498	sub-115/eeg/sub-115_task-Sleep_acq-psg_eeg.json
sub-115	psg_events_json	True	1022	sub-115/eeg/sub-115_task-Sleep_acq-psg_events.json
sub-115	psg_events_tsv	True	26856	sub-115/eeg/sub-115_task-Sleep_acq-psg_events.tsv
sub-116	scan_metadata	True	95	sub-116/sub-116_scans.tsv
sub-116	headband_channels	True	93	sub-116/eeg/sub-116_task-Sleep_acq-headband_channels.tsv
sub-116	headband_sidecar	True	513	sub-116/eeg/sub-116_task-Sleep_acq-headband_eeg.json
sub-116	headband_events_json	True	837	sub-116/eeg/sub-116_task-Sleep_acq-headband_events.json
sub-116	headband_events_tsv	True	25577	sub-116/eeg/sub-116_task-Sleep_acq-headband_events.tsv
sub-116	psg_channels	True	369	sub-116/eeg/sub-116_task-Sleep_acq-psg_channels.tsv
sub-116	psg_sidecar	True	498	sub-116/eeg/sub-116_task-Sleep_acq-psg_eeg.json
sub-116	psg_events_json	True	1022	sub-116/eeg/sub-116_task-Sleep_acq-psg_events.json
sub-116	psg_events_tsv	True	27371	sub-116/eeg/sub-116_task-Sleep_acq-psg_events.tsv
sub-117	scan_metadata	True	95	sub-117/sub-117_scans.tsv
sub-117	headband_channels	True	93	sub-117/eeg/sub-117_task-Sleep_acq-headband_channels.tsv
sub-117	headband_sidecar	True	513	sub-117/eeg/sub-117_task-Sleep_acq-headband_eeg.json
sub-117	headband_events_json	True	837	sub-117/eeg/sub-117_task-Sleep_acq-headband_events.json
sub-117	headband_events_tsv	True	23180	sub-117/eeg/sub-117_task-Sleep_acq-headband_events.tsv
sub-117	psg_channels	True	369	sub-117/eeg/sub-117_task-Sleep_acq-psg_channels.tsv
sub-117	psg_sidecar	True	498	sub-117/eeg/sub-117_task-Sleep_acq-psg_eeg.json
sub-117	psg_events_json	True	1022	sub-117/eeg/sub-117_task-Sleep_acq-psg_events.json
sub-117	psg_events_tsv	True	24771	sub-117/eeg/sub-117_task-Sleep_acq-psg_events.tsv
sub-118	scan_metadata	True	95	sub-118/sub-118_scans.tsv
sub-118	headband_channels	True	93	sub-118/eeg/sub-118_task-Sleep_acq-headband_channels.tsv
sub-118	headband_sidecar	True	513	sub-118/eeg/sub-118_task-Sleep_acq-headband_eeg.json
sub-118	headband_events_json	True	837	sub-118/eeg/sub-118_task-Sleep_acq-headband_events.json
sub-118	headband_events_tsv	True	26206	sub-118/eeg/sub-118_task-Sleep_acq-headband_events.tsv
sub-118	psg_channels	True	369	sub-118/eeg/sub-118_task-Sleep_acq-psg_channels.tsv
sub-118	psg_sidecar	True	498	sub-118/eeg/sub-118_task-Sleep_acq-psg_eeg.json
sub-118	psg_events_json	True	1022	sub-118/eeg/sub-118_task-Sleep_acq-psg_events.json
sub-118	psg_events_tsv	True	28011	sub-118/eeg/sub-118_task-Sleep_acq-psg_events.tsv
sub-119	scan_metadata	True	95	sub-119/sub-119_scans.tsv
sub-119	headband_channels	True	93	sub-119/eeg/sub-119_task-Sleep_acq-headband_channels.tsv
sub-119	headband_sidecar	True	513	sub-119/eeg/sub-119_task-Sleep_acq-headband_eeg.json
sub-119	headband_events_json	True	837	sub-119/eeg/sub-119_task-Sleep_acq-headband_events.json
sub-119	headband_events_tsv	True	26325	sub-119/eeg/sub-119_task-Sleep_acq-headband_events.tsv
sub-119	psg_channels	True	369	sub-119/eeg/sub-119_task-Sleep_acq-psg_channels.tsv
sub-119	psg_sidecar	True	498	sub-119/eeg/sub-119_task-Sleep_acq-psg_eeg.json
sub-119	psg_events_json	True	1022	sub-119/eeg/sub-119_task-Sleep_acq-psg_events.json
sub-119	psg_events_tsv	True	28131	sub-119/eeg/sub-119_task-Sleep_acq-psg_events.tsv
sub-120	scan_metadata	True	95	sub-120/sub-120_scans.tsv
sub-120	headband_channels	True	93	sub-120/eeg/sub-120_task-Sleep_acq-headband_channels.tsv
sub-120	headband_sidecar	True	513	sub-120/eeg/sub-120_task-Sleep_acq-headband_eeg.json
sub-120	headband_events_json	True	837	sub-120/eeg/sub-120_task-Sleep_acq-headband_events.json
sub-120	headband_events_tsv	True	23056	sub-120/eeg/sub-120_task-Sleep_acq-headband_events.tsv
sub-120	psg_channels	True	369	sub-120/eeg/sub-120_task-Sleep_acq-psg_channels.tsv
sub-120	psg_sidecar	True	498	sub-120/eeg/sub-120_task-Sleep_acq-psg_eeg.json
sub-120	psg_events_json	True	1022	sub-120/eeg/sub-120_task-Sleep_acq-psg_events.json
sub-120	psg_events_tsv	True	24643	sub-120/eeg/sub-120_task-Sleep_acq-psg_events.tsv
sub-121	scan_metadata	True	95	sub-121/sub-121_scans.tsv
sub-121	headband_channels	True	93	sub-121/eeg/sub-121_task-Sleep_acq-headband_channels.tsv
sub-121	headband_sidecar	True	513	sub-121/eeg/sub-121_task-Sleep_acq-headband_eeg.json
sub-121	headband_events_json	True	837	sub-121/eeg/sub-121_task-Sleep_acq-headband_events.json
sub-121	headband_events_tsv	True	26186	sub-121/eeg/sub-121_task-Sleep_acq-headband_events.tsv
sub-121	psg_channels	True	369	sub-121/eeg/sub-121_task-Sleep_acq-psg_channels.tsv
sub-121	psg_sidecar	True	498	sub-121/eeg/sub-121_task-Sleep_acq-psg_eeg.json
sub-121	psg_events_json	True	1022	sub-121/eeg/sub-121_task-Sleep_acq-psg_events.json
sub-121	psg_events_tsv	True	27971	sub-121/eeg/sub-121_task-Sleep_acq-psg_events.tsv
sub-122	scan_metadata	True	95	sub-122/sub-122_scans.tsv
sub-122	headband_channels	True	93	sub-122/eeg/sub-122_task-Sleep_acq-headband_channels.tsv
sub-122	headband_sidecar	True	513	sub-122/eeg/sub-122_task-Sleep_acq-headband_eeg.json
sub-122	headband_events_json	True	837	sub-122/eeg/sub-122_task-Sleep_acq-headband_events.json
sub-122	headband_events_tsv	True	25666	sub-122/eeg/sub-122_task-Sleep_acq-headband_events.tsv
sub-122	psg_channels	True	349	sub-122/eeg/sub-122_task-Sleep_acq-psg_channels.tsv
sub-122	psg_sidecar	True	498	sub-122/eeg/sub-122_task-Sleep_acq-psg_eeg.json
sub-122	psg_events_json	True	1022	sub-122/eeg/sub-122_task-Sleep_acq-psg_events.json
sub-122	psg_events_tsv	True	27430	sub-122/eeg/sub-122_task-Sleep_acq-psg_events.tsv
sub-123	scan_metadata	True	95	sub-123/sub-123_scans.tsv
sub-123	headband_channels	True	93	sub-123/eeg/sub-123_task-Sleep_acq-headband_channels.tsv
sub-123	headband_sidecar	True	513	sub-123/eeg/sub-123_task-Sleep_acq-headband_eeg.json
sub-123	headband_events_json	True	837	sub-123/eeg/sub-123_task-Sleep_acq-headband_events.json
sub-123	headband_events_tsv	True	25756	sub-123/eeg/sub-123_task-Sleep_acq-headband_events.tsv
sub-123	psg_channels	True	349	sub-123/eeg/sub-123_task-Sleep_acq-psg_channels.tsv
sub-123	psg_sidecar	True	498	sub-123/eeg/sub-123_task-Sleep_acq-psg_eeg.json
sub-123	psg_events_json	True	1022	sub-123/eeg/sub-123_task-Sleep_acq-psg_events.json
sub-123	psg_events_tsv	True	27523	sub-123/eeg/sub-123_task-Sleep_acq-psg_events.tsv
sub-124	scan_metadata	True	95	sub-124/sub-124_scans.tsv
sub-124	headband_channels	True	237	sub-124/eeg/sub-124_task-Sleep_acq-headband_channels.tsv
sub-124	headband_sidecar	True	513	sub-124/eeg/sub-124_task-Sleep_acq-headband_eeg.json
sub-124	headband_events_json	True	837	sub-124/eeg/sub-124_task-Sleep_acq-headband_events.json
sub-124	headband_events_tsv	True	26055	sub-124/eeg/sub-124_task-Sleep_acq-headband_events.tsv
sub-124	psg_channels	True	349	sub-124/eeg/sub-124_task-Sleep_acq-psg_channels.tsv
sub-124	psg_sidecar	True	498	sub-124/eeg/sub-124_task-Sleep_acq-psg_eeg.json
sub-124	psg_events_json	True	1022	sub-124/eeg/sub-124_task-Sleep_acq-psg_events.json
sub-124	psg_events_tsv	True	27843	sub-124/eeg/sub-124_task-Sleep_acq-psg_events.tsv
sub-125	scan_metadata	True	95	sub-125/sub-125_scans.tsv
sub-125	headband_channels	True	237	sub-125/eeg/sub-125_task-Sleep_acq-headband_channels.tsv
sub-125	headband_sidecar	True	513	sub-125/eeg/sub-125_task-Sleep_acq-headband_eeg.json
sub-125	headband_events_json	True	837	sub-125/eeg/sub-125_task-Sleep_acq-headband_events.json
sub-125	headband_events_tsv	True	28696	sub-125/eeg/sub-125_task-Sleep_acq-headband_events.tsv
sub-125	psg_channels	True	369	sub-125/eeg/sub-125_task-Sleep_acq-psg_channels.tsv
sub-125	psg_sidecar	True	498	sub-125/eeg/sub-125_task-Sleep_acq-psg_eeg.json
sub-125	psg_events_json	True	1022	sub-125/eeg/sub-125_task-Sleep_acq-psg_events.json
sub-125	psg_events_tsv	True	30659	sub-125/eeg/sub-125_task-Sleep_acq-psg_events.tsv
sub-126	scan_metadata	True	95	sub-126/sub-126_scans.tsv
sub-126	headband_channels	True	93	sub-126/eeg/sub-126_task-Sleep_acq-headband_channels.tsv
sub-126	headband_sidecar	True	513	sub-126/eeg/sub-126_task-Sleep_acq-headband_eeg.json
sub-126	headband_events_json	True	837	sub-126/eeg/sub-126_task-Sleep_acq-headband_events.json
sub-126	headband_events_tsv	True	25536	sub-126/eeg/sub-126_task-Sleep_acq-headband_events.tsv
sub-126	psg_channels	True	212	sub-126/eeg/sub-126_task-Sleep_acq-psg_channels.tsv
sub-126	psg_sidecar	True	497	sub-126/eeg/sub-126_task-Sleep_acq-psg_eeg.json
sub-126	psg_events_json	True	1022	sub-126/eeg/sub-126_task-Sleep_acq-psg_events.json
sub-126	psg_events_tsv	True	27267	sub-126/eeg/sub-126_task-Sleep_acq-psg_events.tsv
sub-127	scan_metadata	True	95	sub-127/sub-127_scans.tsv
sub-127	headband_channels	True	93	sub-127/eeg/sub-127_task-Sleep_acq-headband_channels.tsv
sub-127	headband_sidecar	True	513	sub-127/eeg/sub-127_task-Sleep_acq-headband_eeg.json
sub-127	headband_events_json	True	837	sub-127/eeg/sub-127_task-Sleep_acq-headband_events.json
sub-127	headband_events_tsv	True	24346	sub-127/eeg/sub-127_task-Sleep_acq-headband_events.tsv
sub-127	psg_channels	True	349	sub-127/eeg/sub-127_task-Sleep_acq-psg_channels.tsv
sub-127	psg_sidecar	True	498	sub-127/eeg/sub-127_task-Sleep_acq-psg_eeg.json
sub-127	psg_events_json	True	1022	sub-127/eeg/sub-127_task-Sleep_acq-psg_events.json
sub-127	psg_events_tsv	True	26019	sub-127/eeg/sub-127_task-Sleep_acq-psg_events.tsv
sub-128	scan_metadata	True	95	sub-128/sub-128_scans.tsv
sub-128	headband_channels	True	93	sub-128/eeg/sub-128_task-Sleep_acq-headband_channels.tsv
sub-128	headband_sidecar	True	513	sub-128/eeg/sub-128_task-Sleep_acq-headband_eeg.json
sub-128	headband_events_json	True	837	sub-128/eeg/sub-128_task-Sleep_acq-headband_events.json
sub-128	headband_events_tsv	True	24015	sub-128/eeg/sub-128_task-Sleep_acq-headband_events.tsv
sub-128	psg_channels	True	212	sub-128/eeg/sub-128_task-Sleep_acq-psg_channels.tsv
sub-128	psg_sidecar	True	497	sub-128/eeg/sub-128_task-Sleep_acq-psg_eeg.json
sub-128	psg_events_json	True	1022	sub-128/eeg/sub-128_task-Sleep_acq-psg_events.json
sub-128	psg_events_tsv	True	25680	sub-128/eeg/sub-128_task-Sleep_acq-psg_events.tsv
